COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ACADEMIC_YEAR,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,EVENT
IOWASTATE,2014,Caitlin,Brown,JR,Apple Valley,MN,USA,,AA
IOWASTATE,2014,Kristen,DeCosta,SO,Dallas,TX,USA,,AA
IOWASTATE,2014,Annie,Glasenapp,SO,Mahtomedi,MN,USA,,AA
IOWASTATE,2014,Henrietta,Green,SR,San Bernardino,CA,USA,,AA
IOWASTATE,2014,Allie,Hansen,FR,Orland Park,IL,USA,,AA
IOWASTATE,2014,Lily,Hardman,FR,Sterling,VA,USA,,AA
IOWASTATE,2014,Milan,Ivory,SR,Marietta,GA,USA,,AA
IOWASTATE,2014,Hailey,Johnson,SR,Covina,CA,USA,,AA
IOWASTATE,2014,Alex,Marasco,SO,Omaha,NE,USA,,AA
IOWASTATE,2014,Megan,McDonald,SR,Woodbridge,VA,USA,,AA
IOWASTATE,2014,Becca,McRobbie,FR,Rowlett,TX,USA,,AA
IOWASTATE,2014,Sammie,Pearsall,SO,La Grange,IL,USA,,AA
IOWASTATE,2014,Camille,Santerre Gervais,SR,"St. Lazare, Quebec",,CAN,,AA
IOWASTATE,2014,Michelle,Shealy,SR,Snellville,GA,USA,,AA
IOWASTATE,2014,Sara,Townsend,SO,Lake Zurich,IL,USA,,AA
