COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ACADEMIC_YEAR,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,EVENT
SOUTHEASTMISSOURI,2018,Gabrielle,Adams,FR,Mesa,AZ,USA,Gold Medal Gymnastics,AA
SOUTHEASTMISSOURI,2018,Lindsey,Bates,FR,Oviedo,FL,USA,Brandy Johnson's Global Gymnastics,AA
SOUTHEASTMISSOURI,2018,Allyson,Bell,JR,Buford,GA,USA,Gymnastix Training Center,AA
SOUTHEASTMISSOURI,2018,Kendra,Benak,SO,Traverse City,MI,USA,Grand Traverse Bay Gymnastics,AA
SOUTHEASTMISSOURI,2018,Alexis,Brawner,SR,Chesterfield,MI,USA,Hunts' Gymnastics Academy,AA
SOUTHEASTMISSOURI,2018,Megan,Dennis,SO,Lewisville,TX,USA,Denton Gymnastics Academy,AA
SOUTHEASTMISSOURI,2018,Alana,Fischer,FR,"Georgetown, Ontario",,CAN,Manjak's Gymnastics,AA
SOUTHEASTMISSOURI,2018,Samantha,Gallet,FR,Lockport,IL,USA,BIG Gymnastics,AA
SOUTHEASTMISSOURI,2018,Haven,Haswell,FR,Holly Springs,NC,USA,Team Attraction,AA
SOUTHEASTMISSOURI,2018,McKinzie,Jones,JR,Destin,FL,USA,Alabama Elite,AA
SOUTHEASTMISSOURI,2018,Kendall,Rumford,SO,Crystal Lake,IL,USA,Crystal Lake Gymnastics,AA
SOUTHEASTMISSOURI,2018,Michael,Sanders,FR,St. Simons Island,GA,USA,Starlight Gymnastics,AA
SOUTHEASTMISSOURI,2018,Kenna,Skepnek,SO,Algonquin,IL,USA,Legacy Elite Gymnastics,AA
SOUTHEASTMISSOURI,2018,Mackenzie,Slee,SO,"Lower Hutt, Wellington",,NZL,Christchurch School of Gymnastics,AA
SOUTHEASTMISSOURI,2018,McKenna,Stanley,SR,San Antonio,TX,USA,Aerial Athletics,AA
SOUTHEASTMISSOURI,2018,Jordan,Williams,FR,Plano,TX,USA,Metroplex Gymnastics,AA
