COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ACADEMIC_YEAR,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,EVENT
PITTSBURGH,2014,Haley,Bodenheimer,JR,Winston-Salem,NC,USA,,AA
PITTSBURGH,2014,Kelly,Burak,FR,Aliquippa,PA,USA,,AA
PITTSBURGH,2014,Tiara,Chadran,SO,Wexford,PA,USA,,AA
PITTSBURGH,2014,Brittney,Harris,SR,Easton,PA,USA,,AA
PITTSBURGH,2014,Maya,Ketner,SR,Okemos,MI,USA,,"VT,UB,FX"
PITTSBURGH,2014,Laura,Kummerle,SO,Raleigh,NC,USA,,BB
PITTSBURGH,2014,Jacqueline,Lucci,SO,Ambler,PA,USA,,"VT,UB,BB"
PITTSBURGH,2014,Kori,Macdonald,SR,Colonie,NY,USA,,VT
PITTSBURGH,2014,Katie,O'Rourke,SR,Springfield,VA,USA,,"VT,BB,FX"
PITTSBURGH,2014,Lindsay,Offutt,SO,White Lake,MI,USA,,AA
PITTSBURGH,2014,Maebelle,Pacheco,SO,Virginia Beach,VA,USA,,"VT,UB,FX"
PITTSBURGH,2014,Nicole,Pearson,SO,Hatboro,PA,USA,,AA
PITTSBURGH,2014,Tracey,Pearson,FR,Baltimore,MD,USA,,AA
PITTSBURGH,2014,Ellie,Pikula,SO,Port Vu,PA,USA,,"VT,UB,FX"
PITTSBURGH,2014,Erika,Reichert,FR,Windermere,FL,USA,,"VT,BB,FX"
PITTSBURGH,2014,Haley,Sedgewick,JR,Lennon,MI,USA,,AA
PITTSBURGH,2014,Lisa,Soto,SO,Indian Trail,NC,USA,,AA
