COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ACADEMIC_YEAR,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,EVENT
PITTSBURGH,2021,Lauren,Beckwith,SO,Westerville,OH,USA,Buckeye Gymnastics,AA
PITTSBURGH,2021,Jordan,Ceccarini,SR,Miller Place,NY,USA,New Image Gymnastics,AA
PITTSBURGH,2021,Katie,Chamberlain,JR,Simi Valley,CA,USA,Paramount Elite Gymnastics,AA
PITTSBURGH,2021,Katrina,Coca,GR,Stillwater,OK,USA,Dynamo Gymnastics,AA
PITTSBURGH,2021,Kailey,Gillings,SR,Beach City,TX,USA,Stars Gymnastics,AA
PITTSBURGH,2021,Caitlyn,Kline,JR,Mountain Top,PA,USA,Northeast Gymnastics Academy,UB
PITTSBURGH,2021,Faith,Lerro,FR,Fort Lauderdale,FL,USA,American Twisters,AA
PITTSBURGH,2021,Emily,Liszewski,SO,La Verne,CA,USA,Wildfire Gymnastics,AA
PITTSBURGH,2021,Trinity,Macy,FR,Rowlett,TX,USA,Metroplex Gymnastics,AA
PITTSBURGH,2021,Olivia,Miller,JR,Monroeville,PA,USA,Gymkhana Gymnastics,AA
PITTSBURGH,2021,Kiley,Robatin,JR,Sunbury,PA,USA,Artistic Sports Academy Plus,AA
PITTSBURGH,2021,Ciara,Ward,SO,Prince Frederick,MD,USA,Apollo Gymnastics,AA
PITTSBURGH,2021,Christina,Weiss,SO,Greensboro,NC,USA,High Point Gymnastics Academy,AA
PITTSBURGH,2021,Nay'yarrah,Winder,FR,Dover,DE,USA,First State Gymnastics,AA
