COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ACADEMIC_YEAR,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,EVENT
MISSOURI,1999,Alison,Akers,JR,Springfield,MO,USA,,
MISSOURI,1999,Shannon,Brett,FR,Easton,PA,USA,,
MISSOURI,1999,Shannon,Brown,JR,Queen Creek,AZ,USA,,
MISSOURI,1999,Katie,Cole,JR,Hamilton,MO,USA,,
MISSOURI,1999,Ann,Gietler,SO,Mesa,AZ,USA,,
MISSOURI,1999,Jessica,Haag,SR,Newmanstown,PA,USA,,
MISSOURI,1999,Chandra,Harlow,JR,Raytown,MO,USA,,
MISSOURI,1999,Lindsay,Hayes,SO,Quincy,IL,USA,,
MISSOURI,1999,Kelly,McKinnie,SR,Manchester,MO,USA,,
MISSOURI,1999,Amanda,Peterson,SR,Shawnee,KS,USA,,
MISSOURI,1999,Meggan,Smiley,JR,O'Fallon,MO,USA,,
