COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
MISSOURI,2018,Tia,Allbritten,SR,Garland,TX,USA,,AA
MISSOURI,2018,Allison,Bower,JR,Mesa,AZ,USA,,AA
MISSOURI,2018,Chelsey,Christensen,FR,Rapid City,SD,USA,,AA
MISSOURI,2018,Lauren,Clevenger,FR,Catoosa,OK,USA,,AA
MISSOURI,2018,Gabrielle,Gottula,FR,Spring,TX,USA,,AA
MISSOURI,2018,Kennedi,Harris,SR,Atlanta,GA,USA,,AA
MISSOURI,2018,Madeleine,Huber,JR,St. Louis,MO,USA,,AA
MISSOURI,2018,Alyssa,Johnson,SO,Rogers,MN,USA,,AA
MISSOURI,2018,Brooke,Kelly,JR,Birmingham,AL,USA,,AA
MISSOURI,2018,Paige,Kovnesky,FR,Archbold,OH,USA,,AA
MISSOURI,2018,Xarria,Lewis,JR,Columbia,MO,USA,,AA
MISSOURI,2018,Shauna,Miller,SR,Knoxville,TN,USA,,AA
MISSOURI,2018,Mary,Nicholson,SO,Richland Hills,TX,USA,,AA
MISSOURI,2018,Morgan,Porter,REDSHIRT_SO,Overland,MO,USA,,AA
MISSOURI,2018,Becca,Schugel,SR,Eagan,MN,USA,,AA
MISSOURI,2018,Aspen,Tucker,SO,Lehigh Acres,FL,USA,,AA
MISSOURI,2018,Michaelee,Turner,JR,Parkville,MO,USA,,AA
MISSOURI,2018,Britney,Ward,JR,Ozark,MO,USA,,AA
