COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
OKLAHOMA,2021,Audrey,Davis,FR,Oakland,FL,USA,,
OKLAHOMA,2021,Vanessa,Deniz,SO,Millstone Township,NJ,USA,,
OKLAHOMA,2021,Jordan,Draper,SR,Bedford,TX,USA,,
OKLAHOMA,2021,Jenna,Dunn,SO,Oklahoma City,OK,USA,,
OKLAHOMA,2021,Julianne,Fehring,FR,Tampa,FL,USA,,
OKLAHOMA,2021,Danae,Fletcher,FR,Philadelphia,PA,USA,,
OKLAHOMA,2021,Erin,Hutchison,SO,Plano,TX,USA,,
OKLAHOMA,2021,Bell,Johnson,FR,Norman,OK,USA,,
OKLAHOMA,2021,Emma,LaPinta,JR,Frisco,TX,USA,,
OKLAHOMA,2021,Katherine,LeVasseur,FR,San Antonio,TX,USA,,
OKLAHOMA,2021,Audrey,Lynn,FR,Edmond,OK,USA,,
OKLAHOMA,2021,Sheridan,Ramsey,FR,Tulsa,OK,USA,,
OKLAHOMA,2021,Evy,Schoepfer,SR,Ames,IA,USA,,
OKLAHOMA,2021,Quinn,Smith,FR,Phoenix,AZ,USA,,
OKLAHOMA,2021,Ragan,Smith,SO,Lewisville,TX,USA,,
OKLAHOMA,2021,Allie,Stern,JR,Charlotte,NC,USA,,
OKLAHOMA,2021,Meilin,Sullivan,FR,Kansas City,MO,USA,,
OKLAHOMA,2021,Karrie,Thomas,SR,Coral Springs,FL,USA,,
OKLAHOMA,2021,Olivia,Trautman,JR,Champlin,MN,USA,,
OKLAHOMA,2021,Anastasia,Webb,SR,Morton Grove,IL,USA,,
OKLAHOMA,2021,Carly,Woodard,SR,Overland Park,KS,USA,,
