COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
KENTUCKY,2024,Bridget,Bourque,SO,Saint Petersburg,FL,USA,,
KENTUCKY,2024,Creslyn,Brose,FR,Holly Springs,NC,USA,,
KENTUCKY,2024,Bailey,Bunn,SR,Greenville,NC,USA,,
KENTUCKY,2024,Carissa,Clay,SR,San Diego,CA,USA,,
KENTUCKY,2024,Hailey,Davis,SR,New Bern,NC,USA,,
KENTUCKY,2024,Cadence,Gormley,FR,Richmond,VA,USA,,
KENTUCKY,2024,Kaila,Lawrence,FR,Greenville,NC,USA,,
KENTUCKY,2024,Sharon,Lee,FR,Round Rock,TX,USA,,
KENTUCKY,2024,Isabella,Magnelli,SR,Suffern,NY,USA,,
KENTUCKY,2024,Arianna,Patterson,XX,Plano,TX,USA,,
KENTUCKY,2024,Jillian,Procasky,JR,Austin,TX,USA,,
KENTUCKY,2024,Annie,Riegert,JR,Mason,OH,USA,,
KENTUCKY,2024,Cecily,Rizo,FR,Coppell,TX,USA,,
KENTUCKY,2024,Delaynee,Rodriguez,FR,Las Vegas,NV,USA,,
KENTUCKY,2024,Claire,Stippich,SO,Hartland,WI,USA,,
KENTUCKY,2024,Makenzie,Wilson,JR,Clinton,TN,USA,,
