COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
LSU,2024,Elena,Arenas,SR,Athens,GA,USA,Georgia Elite Gymnastics,AA
LSU,2024,Sierra,Ballard,GR,Mandeville,LA,USA,North Shore Gymnastics,"VT,BB,FL"
LSU,2024,Annie,Beard,SO,Alexandria,LA,USA,Texas Dreams,AA
LSU,2024,Chase,Brock,SR,Atlanta,GA,USA,Gymnastix Training Center,"VT,UB,FL"
LSU,2024,Haleigh,Bryant,SR,Cornelius,NC,USA,Everest Gymnastics,AA
LSU,2024,Kylie,Coen,FR,Bedford,TX,USA,Empire Gymnastics Academy,AA
LSU,2024,Ashley,Cowan,SO,Hillsborough,NC,USA,Bull City Gymnastics,AA
LSU,2024,Amari,Drayton,FR,Spring,TX,USA,World Champions Centre,AA
LSU,2024,Olivia,Dunne,SR,Hillsdale,NJ,USA,ENA Paramus,AA
LSU,2024,Aleah,Finnegan,JR,Lee's Summit,MO,USA,GAGE Gymnastics,AA
LSU,2024,Cammy,Hall,GR,Gainesville,VA,USA,Capital Gymnastics,"VT,FL"
LSU,2024,Jillian,Hoffman,GR,Murrieta,CA,USA,SCEGA Gymnastics,"VT,BB,FL"
LSU,2024,Alexis,Jeffrey,JR,Warrensburg,MO,USA,GAGE Gymnastics,AA
LSU,2024,Kiya,Johnson,GR,Dallas,TX,USA,Texas Dreams Gymnastics,AA
LSU,2024,KJ,Johnson,JR,Dallas,TX,USA,Texas Dreams Gymnastics,AA
LSU,2024,Konnor,McClain,FR,Las Vegas,NV,USA,Gymcats Gymnastics,AA
LSU,2024,Leah,Miller,FR,Tucson,AZ,USA,Arizona Dynamics Gymnastics,"VT,BB,FL"
LSU,2024,Kai,Rivers,GR,Detroit,MI,USA,Twistars,AA
LSU,2024,Savannah,Schoenherr,GR,Athens,GA,USA,Georgia Elite Gymnastics,AA
LSU,2024,Alyona,Shchennikova,GR,Evergreen,CO,USA,5280 Gymnastics,AA
LSU,2024,Tori,Tatum,JR,Chanhassen,MN,USA,Twin City Twisters,AA
LSU,2024,Bryce,Wilson,SO,Lake Charles,LA,USA,Pearland Elite,AA
