COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
IOWA,2024,Ilka,Juk,JR,"Vancouver, B.C.",,CAN,,All-Around
IOWA,2024,Alyse,Karenbauer,FR,Mercer,PA,USA,,All-Around
IOWA,2024,Eva,Volpe,FR,Pearland,TX,USA,,All-Around
IOWA,2024,Olivia,Dylnicki,FR,Rocky Point,NY,USA,,All-Around
IOWA,2024,Katelyn,Wiederspahn,FR,Agoura Hills. Calif.,,,,All-Around
IOWA,2024,Ella,Castellanos,SR,Cumming,GA,USA,,All-Around
IOWA,2024,Kaia,Vanney,SO,Redondo Beach,CA,USA,,All-Around
IOWA,2024,Gianna,Masella,SO,Palm Harbor,FL,USA,,All-Around
IOWA,2024,Emily,Erb,SO,Flemington,NJ,USA,,All-Around
IOWA,2024,Haley,Tyson,JR,Aurora,IL,USA,,All-Around
IOWA,2024,Bailey,Libby,SO,Iowa City,IA,USA,,All-Around
IOWA,2024,Avery,Chambers,SO,Lombard,IL,USA,,All-Around
IOWA,2024,Karina,Muñoz,SO,East Brunswick,NJ,USA,,All-Around
IOWA,2024,Hanna,Castillo,SO,Boca Raton,FL,USA,,All-Around
IOWA,2024,Allison,Zuhlke,SR,Waukesha,WI,USA,,Vault/Bars/Beam
IOWA,2024,Alex,Bradford,JR,Fairfield Township,OH,USA,,Bars/Beam/Floor
IOWA,2024,Marissa,Rojas,JR,Canton,MI,USA,,All-Around
IOWA,2024,Alexa,Ebeling,JR,Adel,IA,USA,,Beam/Floor
IOWA,2024,Kendall,Laplante,SR,Seminole,FL,USA,,All-Around
IOWA,2024,Adeline,Kenlin,SR,Iowa City,IA,USA,,All-Around
IOWA,2024,Aubrey,Nick,SR,Wauconda,IL,USA,,All-Around
