COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
KENTUCKY,2022,Raina,Albores,JR,River Falls,WI,USA,,
KENTUCKY,2022,Josie,Angeny,GR,Elizabethtown,PA,USA,,
KENTUCKY,2022,Bailey,Bunn,SO,Greenville,NC,USA,,
KENTUCKY,2022,Makenna,Clarke,JR,Franklin,IN,USA,,
KENTUCKY,2022,Carissa,Clay,SO,San Diego,CA,USA,,
KENTUCKY,2022,Hailey,Davis,SO,New Bern,NC,USA,,
KENTUCKY,2022,Kaitlin,DeGuzman,JR,Dallas,TX,USA,,
KENTUCKY,2022,Anna,Haigis,SR,Cincinnati,OH,USA,,
KENTUCKY,2022,Kassidy,Howell,JR,Newburgh,IN,USA,,
KENTUCKY,2022,Ashlyn,LaClair,JR,Port Crane,NY,USA,,
KENTUCKY,2022,Shealyn,Luksik,JR,Pittsburgh,PA,USA,,
KENTUCKY,2022,Isabella,Magnelli,SO,Suffern,NY,USA,,
KENTUCKY,2022,Cally,Nixon,SR,Miami,FL,USA,,
KENTUCKY,2022,Arianna,Patterson,SR,Plano,TX,USA,,
KENTUCKY,2022,Jillian,Procasky,FR,Austin,TX,USA,,
KENTUCKY,2022,Annie,Riegert,FR,Mason,OH,USA,,
KENTUCKY,2022,Elyssa,Roberts,JR,Tifton,GA,USA,,
KENTUCKY,2022,Lila,Smith,FR,Atlanta,GA,USA,Georgia Elite Gymnastics,
KENTUCKY,2022,Makenzie,Wilson,FR,Clinton,TN,USA,,
KENTUCKY,2022,Krista,Zultevicz,SO,Shickshinny,PA,USA,,
