COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
UMDCOLLEGEPARK,2022,Leksana,Andrews,SR,Sandwich,MA,USA,,AA
UMDCOLLEGEPARK,2022,Lindsay,Bacheler,FR,Raleigh,NC,USA,,AA
UMDCOLLEGEPARK,2022,Audrey,Barber,SR,Temple Hills,MD,USA,,AA
UMDCOLLEGEPARK,2022,Tasha,Brozowski,FR,Angier,NC,USA,,AA
UMDCOLLEGEPARK,2022,Elizabeth,DeBarberie,SO,West Chester,PA,USA,,AA
UMDCOLLEGEPARK,2022,Athlyn,Drage,FR,Dellwood,MN,USA,,AA
UMDCOLLEGEPARK,2022,Samantha,Gilbert,SO,Hamden,CT,USA,,AA
UMDCOLLEGEPARK,2022,Sanya,Glauber,SR,Mission Viejo,CA,USA,,AA
UMDCOLLEGEPARK,2022,Josephine,Kogler,FR,Centereach,NY,USA,,AA
UMDCOLLEGEPARK,2022,Sierra,Kondo,FR,Saratoga Springs,NY,USA,,AA
UMDCOLLEGEPARK,2022,Austynn,Lacasse,JR,Bolton,CT,USA,,AA
UMDCOLLEGEPARK,2022,Rhea,LeBlanc,FR,Waltham,MA,USA,,AA
UMDCOLLEGEPARK,2022,Sophia,LeBlanc,JR,Waltham,MA,USA,,AA
UMDCOLLEGEPARK,2022,Reese,McClure,JR,Frederick,MD,USA,,AA
UMDCOLLEGEPARK,2022,Tayler,Osterhout,SO,Clarks Summit,PA,USA,,AA
UMDCOLLEGEPARK,2022,Kristen,Quick,SO,Valencia,CA,USA,,AA
UMDCOLLEGEPARK,2022,Alexa,Rothenbuescher,SO,Fairfax,VA,USA,,AA
UMDCOLLEGEPARK,2022,Alexsis,Rubio,SR,Berlin,NJ,USA,,AA
UMDCOLLEGEPARK,2022,Emma,Silberman,JR,New Hope,PA,USA,,AA
UMDCOLLEGEPARK,2022,Annie,Slatoff,SO,Boca Raton,FL,USA,,AA
UMDCOLLEGEPARK,2022,Aleka,Tsiknias,JR,Spartanburg,SC,USA,,AA
UMDCOLLEGEPARK,2022,Olivia,Weir,SO,Garnett Valley,PA,USA,,AA
