COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
UMDCOLLEGEPARK,2014,Jessie,Black,SR,Rancho Santa Fe,CA,USA,,AA
UMDCOLLEGEPARK,2014,Emily,Brauckmuller,FR,Auburndale,FL,USA,,AA
UMDCOLLEGEPARK,2014,Nikki,Chung,FR,Perth,,AUS,,AA
UMDCOLLEGEPARK,2014,Katy,Dodds,SR,Gaithersburg,MD,USA,,AA
UMDCOLLEGEPARK,2014,Nicole,Dragon,FR,Woodcliff Lake,NJ,USA,,AA
UMDCOLLEGEPARK,2014,Sarah,Faller,FR,Raleigh,NC,USA,,AA
UMDCOLLEGEPARK,2014,Stephanie,Giameo,JR,Roselle Park,NJ,USA,,AA
UMDCOLLEGEPARK,2014,Emily,Heller,JR,Belcamp,MD,USA,,AA
UMDCOLLEGEPARK,2014,Haley,Jones,SO,West Chester,PA,USA,,AA
UMDCOLLEGEPARK,2014,Dani,Kram,JR,Potomac,MD,USA,,AA
UMDCOLLEGEPARK,2014,Elizabethe,Manzi,SR,Fair Lawn,NJ,USA,,AA
UMDCOLLEGEPARK,2014,Bailey,Philbin,SO,Damascus,MD,USA,,AA
UMDCOLLEGEPARK,2014,Shannon,Skochko,JR,Perkiomenville,PA,USA,,AA
UMDCOLLEGEPARK,2014,Leah,Slobodin,FR,Alexandria,VA,USA,,AA
UMDCOLLEGEPARK,2014,Karen,Tang,JR,Agawam,MA,USA,,AA
UMDCOLLEGEPARK,2014,Kathy,Tang,SO,Agawam,MA,USA,,AA
UMDCOLLEGEPARK,2014,Ebony,Walters,SR,Silver Spring,MD,USA,,AA
UMDCOLLEGEPARK,2014,Alex,Zimmermann,SO,Sparrows Point,MD,USA,,AA
