COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ACADEMIC_YEAR,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,EVENT
ILLINOIS,2024,Alea,Byrne,SO,Frisco,TX,USA,,AA
ILLINOIS,2024,Olivia,Coppola,FR,Union,KY,USA,,AA
ILLINOIS,2024,Destiny,Denning,FR,Las Vegas,NV,USA,,AA
ILLINOIS,2024,Kadyn,Fitzgibbon,JR,New Lenox,IL,USA,,AA
ILLINOIS,2024,Kendall,Flury,FR,Tallahassee,FL,USA,,AA
ILLINOIS,2024,Micheala,Gentry,JR,Oklahoma City,OK,USA,,AA
ILLINOIS,2024,Makayla,Green,JR,Mays Landing,NJ,USA,,AA
ILLINOIS,2024,Tali,Joelson,SO,Seattle,WA,USA,,"VT,BB,FX"
ILLINOIS,2024,Amelia,Knight,SR,"Bristol, England",,GBR,,AA
ILLINOIS,2024,Allie,Morgan,SR,Columbus,OH,USA,,AA
ILLINOIS,2024,Mareli,Muller,FR,Ashburn,VA,USA,,AA
ILLINOIS,2024,Ruthuja,Nataraj,JR,Wallingford,CT,USA,,AA
ILLINOIS,2024,Lyden,Saltness,FR,Stillwater,MN,USA,,AA
ILLINOIS,2024,Mia,Takekawa,GR,Sacramento,CA,USA,,AA
ILLINOIS,2024,Mia,Townes,GR,Pflugerville,TX,USA,,AA
ILLINOIS,2024,Maddie,Vitolo,FR,Basking Ridge,NJ,USA,,AA
ILLINOIS,2024,Arielle,Ward,SO,Frisco,TX,USA,,AA
ILLINOIS,2024,Emma,White,SO,Franklin,MA,USA,,AA
