COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
OREGONSTATE,2018,Halli,Briscoe,SO,Dallas,TX,USA,WOGA,"UB,BB"
OREGONSTATE,2018,Mariana,Colussi-Pelaez,JR,"Oakville, Ontario","",CAN,Manjak's Gymnastics,"UB,BB,FX"
OREGONSTATE,2018,Lacy,Dagen,JR,Pleasanton,CA,USA,San Mateo Gymnastics,"VT,UB,BB"
OREGONSTATE,2018,Destinee,Davis,SO,Woodland,WA,USA,Multnomah Athletic Club,AA
OREGONSTATE,2018,Dani,Dessaints,SR,Las Vegas,NV,USA,GymCats,"VT,UB,BB"
OREGONSTATE,2018,Savanna,Force,FR,Reno,NV,USA,Deltchev's Gymnastics Academy,AA
OREGONSTATE,2018,Sabrina,Gill,SO,"Oakville, Ontario",,CAN,Manjak's Gymnastics,AA
OREGONSTATE,2018,Lexie,Gonzales,FR,Newport Beach,CA,USA,Wildfire Gymnastics,"VT,UB,BB"
OREGONSTATE,2018,Lena,Greene,SO,Tigard,OR,USA,Metro Gymnastics Center,AA
OREGONSTATE,2018,Mary,Jacobsen,JR,Puyallup,WA,USA,,AA
OREGONSTATE,2018,Shireen,Khamedoost,SR,Bountiful,UT,USA,Olympus School of Gymnastics,"VT,UB"
OREGONSTATE,2018,Jaime,Law,SO,Corvallis,OR,USA,Multnomah Athletic Club,AA
OREGONSTATE,2018,Maela,Lazaro,SO,Aiea,HI,USA,Rainbow Gymnastics Academy,AA
OREGONSTATE,2018,Isis,Lowery,SO,Melbourne,,AUS,Jets Gymnastics,AA
OREGONSTATE,2018,Niya,Mack,FR,Memphis,TN,USA,Gymstars Gymnastics,AA
OREGONSTATE,2018,Alyssa,Minyard,SO,Golden,CO,USA,Colorado Gymnastics Institute,"UB,BB"
OREGONSTATE,2018,McKenna,Singley,JR,Bountiful,UT,USA,Olympus School of Gymnastics,AA
OREGONSTATE,2018,Colette,Yamaoka,FR,Hollister,CA,USA,USA Sports,AA
OREGONSTATE,2018,Kaitlyn,Yanish,FR,Chandler,AZ,USA,Arizona Dynamics,AA
