COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
OREGONSTATE,2010,Leilani,Alferos,FR,Rancho Santa Margarita,CA,USA,,AA
OREGONSTATE,2010,Kelsi,Blalock,FR,Puyallup,WA,USA,,AA
OREGONSTATE,2010,Laura-Ann,Chong,SR,"Coquitlam, B.C.",,CAN,,"UB,BB,FX"
OREGONSTATE,2010,Becky,Colvin,JR,Eugene,OR,USA,,"VT,FX"
OREGONSTATE,2010,Melanie,Jones,FR,Melbourne,,AUS,,"VT,BB,FX"
OREGONSTATE,2010,Jen,Kesler,JR,Kenmore,WA,USA,,
OREGONSTATE,2010,Leslie,Mak,SO,"Toronto, Ontario",,CAN,,"UB,BB,FX"
OREGONSTATE,2010,Stephanie,McGregor,SO,"Calgary, Alberta",,CAN,,"VT,UB,FX"
OREGONSTATE,2010,Mandi,Rodriguez,SR,Baldwin Park,CA,USA,,AA
OREGONSTATE,2010,Makayla,Stambaugh,FR,Sacramento,CA,USA,,AA
OREGONSTATE,2010,Olivia,Vivian,SO,Perth,,AUS,,"UB,BB,FX"
OREGONSTATE,2010,Whitney,Watson,SR,Tustin,CA,USA,,"VT,UB,BB"
