COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
OREGONSTATE,2020,Kayla,Bird,FR,Gilbert,AZ,USA,Arizona Dynamics,AA
OREGONSTATE,2020,Halli,Briscoe,SR,Dallas,TX,USA,WOGA,"UB,BB"
OREGONSTATE,2020,Lacy,Dagen,SR,Pleasanton,CA,USA,San Mateo Gymnastics,"VT,BB,FX"
OREGONSTATE,2020,Madi,Dagen,SO,Pleasanton,CA,USA,San Mateo Gymnastics,AA
OREGONSTATE,2020,Destinee,Davis,SR,Woodland,WA,USA,Multnomah Athletic Club,AA
OREGONSTATE,2020,Jenna,Domingo,FR,Kapolei,HI,USA,Hawaiian Island Twisters Gymnastics,AA
OREGONSTATE,2020,Savanna,Force,JR,Reno,NV,USA,Deltchev's Gymnastics Academy,AA
OREGONSTATE,2020,Sabrina,Gill,SR,"Oakville, Ontario",,CAN,Manjak's Gymnastics,AA
OREGONSTATE,2020,Lexie,Gonzales,JR,Newport Beach,CA,USA,Wildfire Gymnastics,"VT,BB"
OREGONSTATE,2020,Lena,Greene,REDSHIRT_JR,Tigard,OR,USA,Metro Gymnastics Center,"VT,UB,BB"
OREGONSTATE,2020,Jaime,Law,SR,Corvallis,OR,USA,Multnomah Athletic Club,"UB,BB"
OREGONSTATE,2020,Maela,Lazaro,SR,Aiea,HI,USA,Rainbow Gymnastics Academy,"UB,BB,FX"
OREGONSTATE,2020,Isis,Lowery,SR,Melbourne,,AUS,Jets Gymnastics,AA
OREGONSTATE,2020,Niya,Mack,JR,Memphis,TN,USA,Gymstars Gymnastics,"VT,UB,FX"
OREGONSTATE,2020,Alexa,McClung,SO,Salem,OR,USA,The Athletic Edge,AA
OREGONSTATE,2020,Alyssa,Minyard,SR,Golden,CO,USA,Colorado Gymnastics Institute,"UB,BB"
OREGONSTATE,2020,Kristina,Peterson,SO,Tukwila,WA,USA,Metropolitan Gymnastics,AA
OREGONSTATE,2020,Jane,Poniewaz,FR,Henderson,NV,USA,Gymcats Gymnastics,AA
OREGONSTATE,2020,Colette,Yamaoka,JR,Hollister,CA,USA,USA Sports,AA
OREGONSTATE,2020,Kaitlyn,Yanish,JR,Chandler,AZ,USA,Arizona Dynamics,AA
