COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
OREGONSTATE,2013,Erika,Aufiero,FR,Sparks,NV,USA,,"VT,UB,BB"
OREGONSTATE,2013,Kelsi,Blalock,SR,Puyallup,WA,USA,,AA
OREGONSTATE,2013,Hannah,Casey,JR,Portland,OR,USA,,"VT,UB,FX"
OREGONSTATE,2013,Sarah,Cerami,FR,Palo Cedro,CA,USA,,BB
OREGONSTATE,2013,Hailey,Gaspar,SR,Cypress,CA,USA,,"VT,BB,FX"
OREGONSTATE,2013,Brittany,Harris,JR,Tulsa,OK,USA,,AA
OREGONSTATE,2013,Melanie,Jones,SR,Melbourne,,AUS,,AA
OREGONSTATE,2013,Taylor,Keeker,SO,Keizer,OR,USA,,"VT,UB,FX"
OREGONSTATE,2013,Sarah,Marquez,FR,San Jose,CA,USA,,AA
OREGONSTATE,2013,Stephanie,McGregor,REDSHIRT_SR,"Calgary, Alberta",,CAN,,"VT,UB,FX"
OREGONSTATE,2013,Katelyn,Ohlrich,SO,Bend,OR,USA,,AA
OREGONSTATE,2013,Kailie,Ponto,SO,Kenmore,WA,USA,,"VT,BB,FX"
OREGONSTATE,2013,Makayla,Stambaugh,SR,Sacramento,CA,USA,,AA
OREGONSTATE,2013,Chelsea,Tang,SO,Eugene,OR,USA,,AA
OREGONSTATE,2013,Nicole,Turner,FR,Colleyville,TX,USA,,"VT,BB,FX"
OREGONSTATE,2013,Cerise,Witherby,SO,Huntington Beach,CA,USA,,"VT,BB,FX"
OREGONSTATE,2013,Jaime,Wright,FR,Coeur d'Alene,ID,USA,,AA
