COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
MICHIGANSTATE,2014,Lisa,Burt,SO,Port Orange,FL,USA,,
MICHIGANSTATE,2014,Gillian,Carr,SR,Wexford,PA,USA,,
MICHIGANSTATE,2014,Alina,Cartwright,JR,Naperville,IL,USA,,
MICHIGANSTATE,2014,Nicola,Deans,SO,"Mississauga, Ontario",,CAN,,
MICHIGANSTATE,2014,Kate,Filosi,SO,Killingworth,CT,USA,,
MICHIGANSTATE,2014,Kira,Frederick,FR,Orange Park,FL,USA,,
MICHIGANSTATE,2014,Brittany,Holmes,SO,Lansing,MI,USA,,
MICHIGANSTATE,2014,Elena,Lagoski,FR,Kingston,PA,USA,,
MICHIGANSTATE,2014,Dani,Levy,SR,New Port Richey,FL,USA,,
MICHIGANSTATE,2014,Ashley,Noll,JR,Hummelstown,PA,USA,,
MICHIGANSTATE,2014,Alex,Pace,SR,Bel Air,MD,USA,,
MICHIGANSTATE,2014,Katie,Richter,FR,Darien,IL,USA,,
MICHIGANSTATE,2014,Holly,Ryan,FR,Traverse City,MI,USA,,
MICHIGANSTATE,2014,Jessica,Shostak,FR,Elmhurst,IL,USA,,
MICHIGANSTATE,2014,Mackenzie,Smith,FR,Milwaukee,WI,USA,,
MICHIGANSTATE,2014,Ashley,Stevenson,JR,Wildomar,CA,USA,,
MICHIGANSTATE,2014,Carson,Tabiolo,JR,Aiea,HI,USA,,
MICHIGANSTATE,2014,Jane,Winstead,FR,Oak Hill,VA,USA,,
