COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ACADEMIC_YEAR,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,EVENT
MICHIGANSTATE,2025,Kendall,Abney,SO,Belleville,MI,USA,,AA
MICHIGANSTATE,2025,Elle,Beaufait,JR,Columbus,MI,USA,,"UB,BB,FX"
MICHIGANSTATE,2025,Amy,Doyle,FR,Centerton,AR,USA,,AA
MICHIGANSTATE,2025,Cady,Duplissis,FR,Spring Lake,MI,USA,,AA
MICHIGANSTATE,2025,Delanie,Harkness,FIFTH_YR,Leslie,MI,USA,,"UB,BB,FX"
MICHIGANSTATE,2025,Lauren,Hsu,SR,Austin,TX,USA,,"VT,BB"
MICHIGANSTATE,2025,Giana,Kalefe,FIFTH_YR,Corona,CA,USA,,"VT,BB,FX"
MICHIGANSTATE,2025,Sage,Kellerman,JR,Croswell,MI,USA,,AA
MICHIGANSTATE,2025,Genevieve,Lebster,SR,Holland,MI,USA,,"VT,BB,FX"
MICHIGANSTATE,2025,Stephanie,Lebster,JR,Holland,MI,USA,,"VT,BB,FX"
MICHIGANSTATE,2025,Emma,Misenheimer,SO,Durham,NC,USA,,AA
MICHIGANSTATE,2025,Gabi,Ortiz,SO,Tampa,FL,USA,,AA
MICHIGANSTATE,2025,Katie,Sawyer,SR,North Reading,MA,USA,,AA
MICHIGANSTATE,2025,Skyla,Schulte,SR,Bolingbrook,IL,USA,,AA
MICHIGANSTATE,2025,Nikki,Smith,JR,West Bloomfield,MI,USA,,AA
MICHIGANSTATE,2025,Gabrielle,Stephen,SR,Elgin,IL,USA,,AA
MICHIGANSTATE,2025,Isabella,Trostel,SO,Westerville,OH,USA,,AA
MICHIGANSTATE,2025,MaKayla,Tucker,SO,Fishers,IN,USA,,AA
MICHIGANSTATE,2025,Olivia,Zsarmani,JR,Statesville,NC,USA,,AA
