COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
MICHIGANSTATE,2016,Lisa,Burt,SR,Port Orange,FL,USA,,
MICHIGANSTATE,2016,Brittini,Chappell,FR,Grand Blanc,MI,USA,,
MICHIGANSTATE,2016,Nicola,Deans,SR,"Mississauga, Ontario",,CAN,,
MICHIGANSTATE,2016,Kira,Frederick,JR,Orange Park,FL,USA,,
MICHIGANSTATE,2016,Anna,Gamelo,SO,"Toronto, Ontario",,CAN,,
MICHIGANSTATE,2016,Drew,Hendershot,FR,Winston Salem,NC,USA,,
MICHIGANSTATE,2016,Molly,Hoerner-O'Malley,FR,Farmington Hills,MI,USA,,
MICHIGANSTATE,2016,Brittany,Holmes,SR,Lansing,MI,USA,,
MICHIGANSTATE,2016,Victoria,Huehn,SO,Ann Arbor,MI,USA,,
MICHIGANSTATE,2016,Elena,Lagoski,JR,Kingston,PA,USA,,
MICHIGANSTATE,2016,Lindsey,Lemke,SO,Holt,MI,USA,,
MICHIGANSTATE,2016,Jessica,Ling,FR,Wixom,MI,USA,,
MICHIGANSTATE,2016,Ashley,Noll,REDSHIRT_SR,Hummelstown,PA,USA,,
MICHIGANSTATE,2016,Holly,Ryan,JR,Traverse City,MI,USA,,
MICHIGANSTATE,2016,Haley,Sedgewick,FIFTH_YR,Flint,MI,USA,,
MICHIGANSTATE,2016,Roya,Shirley,FR,Virginia Beach,VA,USA,,
MICHIGANSTATE,2016,Hailee,Westney,SO,"Milton, Ontario",,CAN,,
