COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
DENVER,2025,Mila,Brusch,JR,Cincinnati,OH,USA,Cincinnati Gymnastics,AA
DENVER,2025,Rosie,Casali,FIFTH_YR,Weddington,NC,USA,Southeastern Gymnastics,AA
DENVER,2025,Cecilia,Cooley,JR,New York City,NY,USA,Gotham Gymnastics,"UB,BB,FX"
DENVER,2025,Ashley,Gallen,SO,Austin,TX,USA,Capital Gymnastics,"BB,FX"
DENVER,2025,Sophia,Hampp,FR,Leawood,KS,USA,GAGE,AA
DENVER,2025,Amanda,Hargraves,SO,Woodinville,WA,USA,Metropolitan Gymnastics,"VT,BB,FX"
DENVER,2025,Mia,Hebinck,SR,Lone Tree,CO,USA,Colorado Aerials,"UB,BB"
DENVER,2025,Momoko,Iwai,SR,Dallas,TX,USA,Texas Dreams Gymnastics,AA
DENVER,2025,Ava,Mabanta,JR,Stuart,FL,USA,Twin City Twisters,"BB,FX"
DENVER,2025,Bella,Mabanta,GR,Frisco,TX,USA,Denton Gymnastics,"VT,BB,FX"
DENVER,2025,Rylie,Mundell,GR,Parker,CO,USA,Colorado Gymnastics Institute,AA
DENVER,2025,Maddison,Reidenbach,SO,Hudson,WI,USA,Flips Gymnastics,AA
DENVER,2025,Kiley,Rorich,JR,Charlotte,NC,USA,Southeastern Gymnastics,AA
DENVER,2025,Abbie,Thompson,GR,Sanford,FL,USA,Orlando Metro Gymnastics,"UB,BB,FX"
DENVER,2025,Madison,Ulrich,SO,Fort Mill,SC,USA,Southeastern Gymnastics,AA
