COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
DENVER,2009,Nikki,Brown,SR,Louisville,KY,USA,Champion Gymnastics,"UB,BB,FX"
DENVER,2009,Kristina,Coccia,SO,Bethlehem,PA,USA,Parkettes Gymnastics,AA
DENVER,2009,Lauren,Garan,SR,Cos Cob,CT,USA,Galaxy Gymnastics,"VT,BB,FX"
DENVER,2009,Kelley,Hennigan,JR,The Woodlands,TX,USA,Cypress Gymnastics,AA
DENVER,2009,Amanda,Johanson,SO,Park City,UT,USA,Olympus School of Gymnastics,AA
DENVER,2009,Jessica,Lopez,SR,Caracas,,VEN,Venezuelan National Team,AA
DENVER,2009,Annamari,Maaranen,SO,Tampere,,FIN,Tampereen Voimistelijat,AA
DENVER,2009,Ellen,McCarthy,JR,"Aurora, Ontario",,CAN,Seneca Gymnastics,"UB,BB,FX"
DENVER,2009,Liz,Meals,SR,Gibsonia,PA,USA,Jewart's Gymnastics,AA
DENVER,2009,Louise,Mercer,FR,Nottingham,,ENG,Notts Gymnastics,AA
DENVER,2009,Taylor,Sanford,SO,Omaha,NE,USA,Premier Gymnastics,"VT,BB,FX"
DENVER,2009,Brianna,Springer,FR,Arvada,CO,USA,5280 Gymnastics,AA
DENVER,2009,Alex,Winslow,FR,Broomfield,CO,USA,Gymnastics Unlimited,AA
