COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
DENVER,2007,Katie,Andrews,SR,Crawfordsville,IN,USA,Wright's American Gymnastics,AA
DENVER,2007,Sierra,Bertholomey,JR,Albuquerque,NM,USA,Albuquerque Gymnastics School,AA
DENVER,2007,Nikki,Brown,SO,Louisville,KY,USA,Champion Gymnastics,AA
DENVER,2007,Courtney,Butler,JR,Naperville,IL,USA,Midwest Gymnastics,AA
DENVER,2007,Casey,Dobyns,SR,Woodinville,WA,USA,Cascade Elite Gymnastics,AA
DENVER,2007,Lauren,Garan,SO,Cos Cob,CT,USA,Galaxy Gymnastics,AA
DENVER,2007,Gretchen,Goerlitz,SR,Neenah,WI,USA,Oshkosh Gymnastics,AA
DENVER,2007,Kelley,Hennigan,FR,The Woodlands,TX,USA,Cypress Gymnastics,AA
DENVER,2007,Heather,Huffaker,SR,DeSoto,TX,USA,Trevinos Gymnastics,AA
DENVER,2007,Jessica,Lopez,SO,Caracas,,VEN,Venezuelan National Team,AA
DENVER,2007,Ellen,McCarthy,FR,"Aurora, Ontario",,CAN,Seneca Gymnastics,AA
DENVER,2007,Liz,Meals,SO,Gibsonia,PA,USA,Jewart's Gymnastics,AA
DENVER,2007,Lisa,Reifschneider,FR,Monrovia,MD,USA,Frederick Gymnastics,AA
DENVER,2007,Paige,Schuster,SO,Loveland,CO,USA,GK Gymnastics,AA
DENVER,2007,Sasha,Sullivan,JR,Glen Allen,VA,USA,Richmond Olympia,AA
