COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
OHIOSTATE,2016,Rachel,Abrams,SR,Kingwood,TX,USA,,
OHIOSTATE,2016,Michelle,Burns,SR,St. Louis,MO,USA,,
OHIOSTATE,2016,Casey,Carvalho,FR,"Georgetown, Ontario",,CAN,,
OHIOSTATE,2016,Maggie,Dunn,SR,North Attleboro,MA,USA,,
OHIOSTATE,2016,Tenille,Funches,SR,Chicago,IL,USA,,
OHIOSTATE,2016,Taylor,Harrison,SR,Suffolk,VA,USA,,
OHIOSTATE,2016,Kaitlyn,Hofland,REDSHIRT_JR,"Georgetown, Ontario",,CAN,,
OHIOSTATE,2016,Taylor,Jones,FR,Edmond,OK,USA,,
OHIOSTATE,2016,Samantha,Kent,SR,Millville,MA,USA,,
OHIOSTATE,2016,Erin,Malone,SR,Southington,CT,USA,,
OHIOSTATE,2016,Alexis,Mattern,SR,Harrisburg,PA,USA,,
OHIOSTATE,2016,Janelle,McClelland,SR,Bidwell,OH,USA,,
OHIOSTATE,2016,Stefanie,Merkle,SR,"Petersburg, Ontario",,CAN,,
OHIOSTATE,2016,Addyson,Ruby,FR,Overland Park,KS,USA,,
OHIOSTATE,2016,Jamie,Stone,SR,Chesapeake,VA,USA,,
OHIOSTATE,2016,Jaine,VanPutten,SR,Piscataway,NJ,USA,,
