COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
OHIOSTATE,2017,Nevin,Adamski,SR,Virginia Beach,VA,USA,,
OHIOSTATE,2017,Olivia,Aepli,SR,Dublin,OH,USA,,
OHIOSTATE,2017,Taylor,Harrison,SR,Suffolk,VA,USA,,
OHIOSTATE,2017,Peyton,Hinterberger,SR,Fairport,NY,USA,,
OHIOSTATE,2017,Kaitlyn,Hofland,REDSHIRT_JR,"Georgetown, Ontario",,CAN,,
OHIOSTATE,2017,Amanda,Huang,SR,Roswell,GA,USA,,
OHIOSTATE,2017,Alexis,Mattern,SR,Harrisburg,PA,USA,,
OHIOSTATE,2017,Janelle,McClelland,SR,Bidwell,OH,USA,,
OHIOSTATE,2017,Stefanie,Merkle,SR,"Petersburg, Ontario",,CAN,,
OHIOSTATE,2017,Jamie,Stone,SR,Chesapeake,VA,USA,,
