COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
OHIOSTATE,2014,Rachel,Abrams,SR,Kingwood,TX,USA,,
OHIOSTATE,2014,Victoria,Aepli,SR,Dublin,OH,USA,,
OHIOSTATE,2014,Michelle,Burns,SR,St. Louis,MO,USA,,
OHIOSTATE,2014,Alex,Deluca,SR,Longwood,FL,USA,,
OHIOSTATE,2014,Maggie,Dunn,SR,North Attleboro,MA,USA,,
OHIOSTATE,2014,Tenille,Funches,SR,Chicago,IL,USA,,
OHIOSTATE,2014,Sarah,Grady,SR,The Woodlands,TX,USA,,
OHIOSTATE,2014,Anna,Hill,SO,DeWitt,MI,USA,,
OHIOSTATE,2014,Samantha,Kent,SR,Millville,MA,USA,,
OHIOSTATE,2014,Erin,Malone,SR,Southington,CT,USA,,
OHIOSTATE,2014,Sarah,Miller,SR,Collegeville,PA,USA,,
OHIOSTATE,2014,Melanie,Shaffer,SR,Pittsburgh,PA,USA,,
OHIOSTATE,2014,Audrey,Tolbert,JR,Frederick,MD,USA,,
OHIOSTATE,2014,Jaine,VanPutten,SR,Piscataway,NJ,USA,,
OHIOSTATE,2014,Andrea,Vazquez,REDSHIRT_FR,Windermere,FL,USA,,
