COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ACADEMIC_YEAR,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,EVENT
EASTERNMICHIGAN,2025,Gianna,Antonio,SR,Novi,MI,USA,,AA
EASTERNMICHIGAN,2025,Cassie,Bergin,SR,Islip Terrace,NY,USA,,AA
EASTERNMICHIGAN,2025,Raisa,Boris,GR,Brooklyn Park,MN,USA,,AA
EASTERNMICHIGAN,2025,Abby,Brushwood,SO,State College,PA,USA,,AA
EASTERNMICHIGAN,2025,Gwendelyn,Cantu,SO,Joliet,IL,USA,,AA
EASTERNMICHIGAN,2025,Ella,Chemotti,SR,Canton,MI,USA,,AA
EASTERNMICHIGAN,2025,Katin,Childress,SO,Prosper,TX,USA,,AA
EASTERNMICHIGAN,2025,Genae,Daniel,SO,Indianapolis,IN,USA,,AA
EASTERNMICHIGAN,2025,Sanai,Evans,FR,Norcross,GA,USA,,AA
EASTERNMICHIGAN,2025,Alana,Fisher,SR,Athens,AL,USA,,AA
EASTERNMICHIGAN,2025,Priya,Karle,JR,Canton,MA,USA,,AA
EASTERNMICHIGAN,2025,Iyana,King,JR,St. Louis,MO,USA,,AA
EASTERNMICHIGAN,2025,Keeley,Kohler,FR,Davison,MI,USA,,AA
EASTERNMICHIGAN,2025,Kyrie,Lowe,JR,Lake Worth,FL,USA,,AA
EASTERNMICHIGAN,2025,Brianna,Lucas,FR,Marietta,GA,USA,,AA
EASTERNMICHIGAN,2025,Brooke,Maycroft,SO,Coopersville,MI,USA,,AA
EASTERNMICHIGAN,2025,Jacquelyn,Patterson,SO,Mason,OH,USA,,AA
EASTERNMICHIGAN,2025,Elise,Ritzenthaler,FR,Quinlan,TX,USA,,AA
EASTERNMICHIGAN,2025,Analiah,Solorio,FR,Littleton,CO,USA,,AA
EASTERNMICHIGAN,2025,Jaelyn,Stetz,FR,Moorhead,MN,USA,,AA
