COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
MINNESOTA,2025,Anahit,Assadourian,SR,Burbank,CA,USA,,
MINNESOTA,2025,Teryn,Crump,FR,Pflugerville,TX,USA,,
MINNESOTA,2025,Marisa,Fisher,SO,Valparaiso,IN,USA,,
MINNESOTA,2025,Leah,Gonsiorowski,SO,Milton,WI,USA,,
MINNESOTA,2025,McCauley,Harrington,FR,Plano,TX,USA,,
MINNESOTA,2025,Mya,Hooten,GR,Woodbury,MN,USA,,
MINNESOTA,2025,Marissa,Jencks,SR,Madison,SD,USA,,
MINNESOTA,2025,Seria,Johnson,JR,Woodstock,GA,USA,,
MINNESOTA,2025,Emily,Koch,GR,Bloomington,MN,USA,,
MINNESOTA,2025,Kendall,Landry,SO,Frisco,TX,USA,,
MINNESOTA,2025,Jayda,Lewter,FR,Savage,MN,USA,,
MINNESOTA,2025,Jordyn,Lyden,SO,Stillwater,MN,USA,,
MINNESOTA,2025,Sarah,Moraw,JR,Holland,MI,USA,,
MINNESOTA,2025,Sophia,Nguyen,SO,Minnetonka,MN,USA,,
MINNESOTA,2025,Jenna,Olshefski,SO,Grove City,OH,USA,,
MINNESOTA,2025,Lauren,Pearl,SR,Milford,MA,USA,,
MINNESOTA,2025,Brooklyn,Rowray,JR,Des Moines,IA,USA,,
MINNESOTA,2025,Samantha,Schneider,FR,Fairfield,CT,USA,,
MINNESOTA,2025,Megan,Steensland,JR,Chaska,MN,USA,,
MINNESOTA,2025,Ava,Stewart,FR,"Bowmanville, Ontario",,CAN,,
MINNESOTA,2025,Sophie,Swartzmiller,SO,Madison,WI,USA,,
MINNESOTA,2025,Morgan,Walsh,FR,Orono,MN,USA,,
