COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ACADEMIC_YEAR,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,EVENT
MINNESOTA,2017,Bailey,Abernathy,SR,Denver,CO,USA,,
MINNESOTA,2017,Casey,Betts,FR,Chandler,AZ,USA,,
MINNESOTA,2017,Rachel,Cutler,SO,Grand Rapids,MI,USA,,
MINNESOTA,2017,Abby,DeMuse,JR,Savage,MN,USA,,
MINNESOTA,2017,Ciara,Gardner,JR,Frisco,TX,USA,,
MINNESOTA,2017,Hannah,Hitchcock,JR,San Ramon,CA,USA,,
MINNESOTA,2017,Bailie,Holst,SR,Frederick,CO,USA,,
MINNESOTA,2017,Julia,Huebert,FR,Overland Park,KS,USA,,
MINNESOTA,2017,Mary,Korlin-Downs,SO,Lake Elmo,MN,USA,,
MINNESOTA,2017,Ivy,Lu,FR,"Montreal, Quebec",,CAN,,
MINNESOTA,2017,Kristen,Quaglia,FR,Chanhassen,MN,USA,,
MINNESOTA,2017,Kaitlin,Rahon,SR,Orange,CA,USA,,
MINNESOTA,2017,Rachel,Rowland,JR,Parker,CO,USA,,
MINNESOTA,2017,Steph,Shields,REDSHIRT_SO,Forest Lake,MN,USA,,
MINNESOTA,2017,Ryan,Stach,FR,Valley Cottage,NY,USA,,
MINNESOTA,2017,Becca,Taylor,FR,Corcoran,MN,USA,,
MINNESOTA,2017,Selena,Ung,SO,Oakdale,MN,USA,,
MINNESOTA,2017,Paige,Williams,FR,Wylie,TX,USA,,
