COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
MINNESOTA,2022,Maya,Albertin,JR,Houston,TX,USA,,
MINNESOTA,2022,Gianna,Gerdes,SO,Delaware,OH,USA,,
MINNESOTA,2022,Kate,Grotenhuis,JR,Eden Prairie,MN,USA,,
MINNESOTA,2022,Mya,Hooten,SO,Woodbury,MN,USA,,
MINNESOTA,2022,Katie,Horak,SO,Buffalo,MN,USA,,
MINNESOTA,2022,Marissa,Jencks,FR,Madison,SD,USA,,
MINNESOTA,2022,Emily,Koch,SO,Bloomington,MN,USA,,
MINNESOTA,2022,Mallory,LeNeave,JR,Lee’s Summit,MO,USA,,
MINNESOTA,2022,Ona,Loper,FIFTH_YR,Bluffton,SC,USA,,
MINNESOTA,2022,Abbie,Nylin,SR,Rogers,MN,USA,,
MINNESOTA,2022,Lauren,Pearl,FR,Milford,MA,USA,,
MINNESOTA,2022,Maddie,Quarles,SR,Andover,MN,USA,,
MINNESOTA,2022,Lexy,Ramler,FIFTH_YR,St. Michael,MN,USA,,
MINNESOTA,2022,Olivia,Reed,FR,Durham,NC,USA,,
MINNESOTA,2022,Halle,Remlinger,JR,Winona,MN,USA,,
MINNESOTA,2022,Tiarre,Sales,SR,Henderson,NV,USA,,
MINNESOTA,2022,Ella,Sirjord,SO,Andover,MN,USA,,
MINNESOTA,2022,Ali,Sonier,SR,Sussex,WI,USA,,
MINNESOTA,2022,Hannah,Willmarth,FIFTH_YR,Boulder,CO,USA,,
