COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
PENNSTATE,2023,Maggie,Ayers,JR,York,PA,USA,Hanover Gymnastics,AA
PENNSTATE,2023,Nikki,Beckwith,SO,Westerville,OH,USA,Buckeye Gymnastics,"UB,BB,FX"
PENNSTATE,2023,Amy,Bladon,SR,"Sarnia, Ontario",,CAN,Bluewater Gymnastics Club,"VT,BB,FX"
PENNSTATE,2023,Sarah,Duhe,JR,New Orleans,LA,USA,Elmwood Gymnastics Academy,VT
PENNSTATE,2023,Gabbie,Gallentine,JR,Iron Station,NC,USA,Everest Gymnastics,AA
PENNSTATE,2023,Haleigh,Gibble,FR,Sinking Spring,PA,USA,Prestige Gymnastics,"BB,FX"
PENNSTATE,2023,Grace,Harrell,SO,West Chester,OH,USA,Cincinnati Gymnastics Academy,AA
PENNSTATE,2023,Amani,Herring,FR,Glen Rock,NJ,USA,North Stars Gymnastics,AA
PENNSTATE,2023,Jessica,Johanson,SO,West Hartford,CT,USA,Gymnastics Express,AA
PENNSTATE,2023,Maddie,Johnston,JR,Boyds,MD,USA,Hill's Gymnastics,AA
PENNSTATE,2023,Katie,Leary,FR,Nazareth,PA,USA,Parkettes Gymnastics,"UB,BB,FX"
PENNSTATE,2023,Maggie,Mace,JR,Trenton,MI,USA,Cincinnati Gymnastics,AA
PENNSTATE,2023,Ava,Piedrahita,FR,Gaithersburg,MD,USA,Hill's Gymnastics,AA
PENNSTATE,2023,Bella,Romagnano,SR,New Albany,OH,USA,Buckeye Gymnastics,"UB,BB,FX"
PENNSTATE,2023,Cassidy,Rushlow,SR,Worcester,MA,USA,Daggett Gold Medal Gymnastics,AA
PENNSTATE,2023,Isabella,Salcedo,SO,Arlington,TX,USA,Texas Dreams Gymnastics,AA
PENNSTATE,2023,Elina,Vihrova,SO,Riga,,LVA,IGYM Latvia,AA
PENNSTATE,2023,Olivia,Yarussi,SO,Pittsburgh,PA,USA,Xquisite Gymnastics,"VT,BB,FX"
