COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
PENNSTATE,2020,Erynne,Allen,SR,Dallas,GA,USA,,AA
PENNSTATE,2020,Melissa,Astarita,SO,Morganville,NJ,USA,,AA
PENNSTATE,2020,Jessie,Bastardi,REDSHIRT_SO,State College,PA,USA,,AA
PENNSTATE,2020,Amy,Bladon,FR,"Sarnia, Ontario",,,Bluewater Gymnastics Club,AA
PENNSTATE,2020,Alissa,Bonsall,JR,Higganum,CT,USA,,AA
PENNSTATE,2020,Lauren,Bridgens,JR,Darnestown,MD,USA,,AA
PENNSTATE,2020,Kourtney,Chinnery,JR,Suffolk,VA,USA,,AA
PENNSTATE,2020,Dymiana,Cox,SO,Elmont,NY,USA,,AA
PENNSTATE,2020,Donna,Howell,SO,New Milford,PA,USA,,AA
PENNSTATE,2020,Tess,McCracken,SR,Plano,TX,USA,,"UB,BB,FX"
PENNSTATE,2020,Kristen,Politz,SR,Morganville,NJ,USA,,AA
PENNSTATE,2020,Bella,Romagnano,FR,New Albany,OH,USA,Buckeye Gymnastics,AA
PENNSTATE,2020,Cassidy,Rushlow,FR,Worcester,MA,USA,Daggett Gold Medal Gymnastics,AA
PENNSTATE,2020,Ava,Verdeflor,JR,Allen,TX,USA,,AA
PENNSTATE,2020,Nikki,Beckwith,FR,Westerville,OH,USA,Buckeye Gymnastics,
PENNSTATE,2020,Jessica,Johanson,FR,West Hartford,,,,
PENNSTATE,2020,Bella,Salcedo,FR,Grande Prairie,TX,USA,,
PENNSTATE,2020,Elina,Vihrova,FR,Riga,,LVA,,
