COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
PENNSTATE,2014,Taylor,Alotta,SO,New Tripoli,PA,USA,,AA
PENNSTATE,2014,Lexi,Carroll,JR,Olney,MD,USA,,AA
PENNSTATE,2014,Hannah,Kobman,SO,Cincinnati,OH,USA,,"UB,BB"
PENNSTATE,2014,Randi,Lau,JR,Honolulu,HI,USA,,AA
PENNSTATE,2014,Nicole,Medvitz,FR,Paramus,NJ,USA,,AA
PENNSTATE,2014,Lindsay,Musgrove,SR,League City,TX,USA,Champion Gymnastics Academy,AA
PENNSTATE,2014,Samantha,Musto,SO,Mays Landing,NJ,USA,,AA
PENNSTATE,2014,Tina,Postiglione,FR,Selden,NY,USA,,AA
PENNSTATE,2014,Sidney,Sanabria-Robles,JR,Caguas,PR,USA,,AA
PENNSTATE,2014,Emma,Sibson,FR,Allen,TX,USA,,AA
PENNSTATE,2014,Savannah,Soares,SO,Providence,RI,USA,,"VT,BB,FX"
PENNSTATE,2014,Kassidy,Stauder,SR,Palmerton,PA,USA,Lehigh Valley Sports Academy,AA
PENNSTATE,2014,Krystal,Welsh,JR,Bowie,MD,USA,,AA
PENNSTATE,2014,Alex,Witt,JR,Odessa,FL,USA,,"VT,UB"
