COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ACADEMIC_YEAR,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,EVENT
TEXASWOMANS,2025,Bailey,Bourgeois,SO,Gonzales,LA,USA,PAC,AA
TEXASWOMANS,2025,Caroline,Bowns,SO,New Hill,NC,USA,Bull City Gymnastics,AA
TEXASWOMANS,2025,Emma,Brkljacic,SR,Tampa,FL,USA,LaFleurs Tampa,"VT,BB,FX"
TEXASWOMANS,2025,Trinity,Caffey,SR,Suffolk,VA,USA,World Class Gymnastics,"VT,BB,FX"
TEXASWOMANS,2025,Elly,Eenhuis,FR,Colorado Springs,CO,USA,Incline Gymnastics,AA
TEXASWOMANS,2025,Brooke,Ferrari,JR,Longmont,CO,USA,Airborne Gymnastics,"UB,BB,FX"
TEXASWOMANS,2025,Kyleigh,Ghanbari,FR,Beaumont,TX,USA,Beaumont Gymnastics Academy,AA
TEXASWOMANS,2025,Amane',Glenn,FR,Memphis,TN,USA,Orlando Metro Gymnastics,AA
TEXASWOMANS,2025,Ruby,Goad,JR,Newnan,GA,USA,Newnan School of Gymnastics,AA
TEXASWOMANS,2025,Sophie,Hernandez,SO,Holly Springs,NC,USA,Bull City Gymnastics,AA
TEXASWOMANS,2025,Kaitlyn,Hoiland,GR,Kent,WA,USA,Hart's Gymnastics Center,"VT,UB,BB"
TEXASWOMANS,2025,Lainey,Hunt,SR,The Woodlands,TX,USA,World Champions Center,"UB,BB"
TEXASWOMANS,2025,Sophia,Isbell,SO,Reading,MA,USA,Reading Gymnastics Academy,"VT,BB,FX"
TEXASWOMANS,2025,Steelie,King,GR,Longview,TX,USA,Texas East Gymnastics,AA
TEXASWOMANS,2025,Jordan,Loock,FR,Campbell River,,CAN,CRSK,AA
TEXASWOMANS,2025,Maddy,Murphy,SO,Liberty Lake,WA,USA,Dynamic Gymnastics Academy,"VT,BB,FX"
TEXASWOMANS,2025,Alaina,Reid,FR,McKinney,TX,USA,Zenith Elite Gymnastics,AA
TEXASWOMANS,2025,Sofia,Steffan,SO,Palatine,IL,USA,Legacy Elite Gymnastics,"UB,BB,FX"
TEXASWOMANS,2025,Bailey,Upton,FR,Lincolnton,NC,USA,Perfect Balance Training Center,AA
TEXASWOMANS,2025,Kami,Zarlengo,JR,Littleton,CO,USA,Incline Gymnastics Training Center,AA
