COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
NCSTATE,2020,Alexis,Beucler,SR,Findlay,OH,USA,,
NCSTATE,2020,Melissa,Brooker,SR,Charlotte,NC,USA,,
NCSTATE,2020,Katie,Cox,JR,Fuquay Varina,NC,USA,,
NCSTATE,2020,Kailin,Foland,SO,Morrisville,NC,USA,,
NCSTATE,2020,Drew,Grantham,SR,Durham,NC,USA,,
NCSTATE,2020,Alliah,Harrison,SO,Raleigh,NC,USA,,
NCSTATE,2020,Olivia,Hunter,JR,Hampstead,NC,USA,,
NCSTATE,2020,Lauren,Kent,JR,Willow Springs,NC,USA,,
NCSTATE,2020,Hailey,Mesmer,SR,Oak Ridge,TN,USA,,
NCSTATE,2020,Chloe,Negrete,FR,Frisco,TX,USA,,
NCSTATE,2020,Kasey,Nelson,JR,Marietta,GA,USA,,
NCSTATE,2020,Alexis,Ortega,FR,Tampa,FL,USA,,
NCSTATE,2020,Victoria,Prati,JR,Winter Haven,FL,USA,,
NCSTATE,2020,Meredith,Robinson,SO,Huntersville,NC,USA,,
NCSTATE,2020,Emily,Shepard,FR,Olathe,KS,USA,,
NCSTATE,2020,Alexis,Sheppard,SO,Parker,CO,USA,,
NCSTATE,2020,Sara,Watson,JR,Tabor City,NC,USA,,
NCSTATE,2020,Nicole,Webb,JR,Morrisville,NC,USA,,
NCSTATE,2020,Haley,Zarett,SO,Jamison,PA,USA,,
