COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ACADEMIC_YEAR,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,EVENT
BRIDGEPORT,2020,Hayley,Bangart,SO,Castle Rock,CO,USA,Active Athletics,
BRIDGEPORT,2020,Hannah,Barry,FR,West Hartford,CT,USA,John's Academy of Gymnastics,
BRIDGEPORT,2020,Ava,Boyd,FR,Braintree,MA,USA,South Shore Gymnastics,
BRIDGEPORT,2020,Cassidy,Dillon,FR,Ringle,WI,USA,Wausau YMCA,
BRIDGEPORT,2020,Regan,Dillon,JR,Ringle,WI,USA,Wausau YMCA,
BRIDGEPORT,2020,Kathryn,Doran,JR,"Oakville, Ontario",,CAN,Oakville Gymnastics Club,
BRIDGEPORT,2020,Molly,Grau,JR,Jackson,NJ,USA,Action Gymnastics,
BRIDGEPORT,2020,Caitlin,Gray,SO,Newington,CT,USA,New England Express,
BRIDGEPORT,2020,Crystal,Gwinn,SO,New Port Richey,FL,USA,Suncoast Gymnastics Academy,
BRIDGEPORT,2020,Emma,Haaser,SO,Windsor Locks,CT,USA,All Stars Gymnastics,
BRIDGEPORT,2020,Emma,Humphrey,SO,Attleboro,MA,USA,Aim High Gymnastics Academy,
BRIDGEPORT,2020,Grace,Hunter,FR,Hampstead,NC,USA,Gymnastics & More,
BRIDGEPORT,2020,Taylor,Jangda,SR,Grand Rapids,MI,USA,Radiant Sportz,
BRIDGEPORT,2020,Nicole,Javinett,JR,Marlboro,NY,USA,Kennett Gymnastics,
BRIDGEPORT,2020,Gabrielle,Kistner,JR,Raleigh,NC,USA,Wake Gymnastics,
BRIDGEPORT,2020,Kiana,Knox,FR,Gilbert,AZ,USA,Gold Medal Gymnastics,
BRIDGEPORT,2020,Katy,Koopman,FR,Kaneohe,HI,USA,Kokokahi Gymnastics,
BRIDGEPORT,2020,Charlotte,Lister,FR,"Burlington, Ontario",,CAN,Oakville,
BRIDGEPORT,2020,Amanda,Loo,FR,Sound Beach,NY,USA,Towers Gymnastics,
BRIDGEPORT,2020,Sarah,Proulx,SR,Newington,CT,USA,New England Express,
BRIDGEPORT,2020,Maya,Reimers,SR,New York,NY,USA,Chelsea Piers (NY),
BRIDGEPORT,2020,Alexis,Richardson,JR,Coram,NY,USA,Gold Medal Gymnastics,
BRIDGEPORT,2020,Julianna,Roland,SO,Lumberton,NJ,USA,Cherry Hill Gymnastics Academy,
BRIDGEPORT,2020,Jordan,Streete,SO,Agawam,MA,USA,Roots Gymnastics Center,
BRIDGEPORT,2020,Nika,Takagi,FR,"Tiny, Ontario",,CAN,Shenderey Gymnastics Institute,
BRIDGEPORT,2020,Amanda,Wygonik,JR,Wading River,NY,USA,Gym-Nest Gymnastics,
