COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ACADEMIC_YEAR,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,EVENT
IOWA,2015,Ashley,Fischer,FR,St. Louis,MO,USA,,AA
IOWA,2015,Maryah,Huntley,JR,Van Meter,IA,USA,,"UB,BB,FX"
IOWA,2015,Caitlin,Tanzer,SR,Naperville,IL,USA,,"UB,BB,FX"
IOWA,2015,Opua,Calucag,JR,South Pasadena,CA,USA,,"UB,BB,FX"
IOWA,2015,Johanny,Sotillo,REDSHIRT_SO,Valencia,,VEN,,AA
IOWA,2015,Alie,Glover,JR,Destin,FL,USA,,AA
IOWA,2015,Megan,Ruzicka,FR,Plainfield,IL,USA,,AA
IOWA,2015,Sydney,Hoerr,SR,Bloomington,IL,USA,,AA
IOWA,2015,Rachel,Chambers,SR,Buffalo Grove,IL,USA,,"UB,BB,FX"
IOWA,2015,Melissa,Zurawski,FR,Darien,IL,USA,,"UB,BB,FX"
IOWA,2015,Nikki,Youd,FR,Panama City,FL,USA,,AA
IOWA,2015,Lanie,Snyder,FR,Omaha,NE,USA,,AA
IOWA,2015,Mollie,Drenth,SO,Riverview,FL,USA,,AA
IOWA,2015,Ashleigh,Edlin,SO,Woodlawn,TN,USA,,AA
IOWA,2015,Jori,Robertson,FR,Iowa City,IA,USA,,"VT,BB,FX"
IOWA,2015,Caroline,McCrady,SO,Eagan,MN,USA,,AA
IOWA,2015,Angel,Metcalf,SO,Swansboro,NC,USA,,AA
IOWA,2015,Lexi,Mura,SO,Caseyville,IL,USA,,AA
IOWA,2015,Misty-Jade,Carlson,FR,Portland,OR,USA,,AA
