COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ACADEMIC_YEAR,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,EVENT
NEBRASKA,2000,Heather,Brink,SR,Lincoln,NE,USA,,AA
NEBRASKA,2000,Jen,French,FR,Greensboro,NC,USA,,AA
NEBRASKA,2000,Laura,Goss,SO,Austell,GA,USA,,AA
NEBRASKA,2000,Julie,Houk,FR,Hamilton,OH,USA,,AA
NEBRASKA,2000,A.J.,Lamb,FR,Lincoln,NE,USA,,AA
NEBRASKA,2000,Arica,Lamb,SR,Lincoln,NE,USA,,AA
NEBRASKA,2000,Bree Dority,O'Callaghan,SO,Kearney,NE,USA,,AA
NEBRASKA,2000,Amy,Ringo,JR,Phoenix,AZ,USA,,AA
NEBRASKA,2000,Jess,Wertz,FR,Lebanon,OH,USA,,AA
NEBRASKA,2000,Nicole,Wilkinson,SR,"London, Ontario",,CAN,,AA
