COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
FLORIDA,2023,Rachel,Baumann,GR,Plano,TX,USA,WOGA,AA
FLORIDA,2023,Sloane,Blakely,SO,Frisco,TX,USA,WOGA,AA
FLORIDA,2023,Lori,Brubach,FR,Apopka,FL,USA,RAD Gymnastics,AA
FLORIDA,2023,Leah,Clapper,GR,Ann Arbor,MI,USA,Gym America,AA
FLORIDA,2023,Chloi,Clark,JR,Denver,CO,USA,Colorado Gymnastics Institute,AA
FLORIDA,2023,Kayla,DiCello,FR,Boyds,MD,USA,Hill's Gymnastics,AA
FLORIDA,2023,Bri,Edwards,SO,Navarre,FL,USA,Gulf Coast Gymnastics,AA
FLORIDA,2023,Morgan,Hurd,REDSHIRT_FR,Middletown,DE,USA,First State Gymnastics,AA
FLORIDA,2023,Ellie,Lazzari,JR,Wheaton,IL,USA,Legacy Elite Gymnastics,AA
FLORIDA,2023,Michala,Magee,JR,Orlando,FL,USA,Orlando Metro,AA
FLORIDA,2023,Riley,McCusker,SO,Bradenton,FL,USA,Brian Carey,AA
FLORIDA,2023,Victoria,Nguyen,JR,Houston,TX,USA,Chow’s Gymnastics,AA
FLORIDA,2023,Payton,Richards,SR,Mokena,IL,USA,Aerials Gymnastics Club,AA
FLORIDA,2023,Savannah,Schoenherr,GR,Athens,GA,USA,Georgia Elite,AA
FLORIDA,2023,Halley,Taylor,GR,Tampa,FL,USA,LaFleur’s Gymnastics Tampa,AA
FLORIDA,2023,Trinity,Thomas,GR,York,PA,USA,Prestige Gymnastics,AA
FLORIDA,2023,Leanne,Wong,SO,Overland Park,KS,USA,GAGE,AA
