COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ACADEMIC_YEAR,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,EVENT
FLORIDA,2021,Alyssa,Baumann,SR,Dallas,TX,USA,WOGA,AA
FLORIDA,2021,Leah,Clapper,JR,Ann Arbor,MI,USA,Gym America,AA
FLORIDA,2021,Chloi,Clark,FR,Denver,CO,USA,Colorado Gymnastics Institute,AA
FLORIDA,2021,Jazmyn,Foberg,SR,Bayville,NJ,USA,MG Elite,AA
FLORIDA,2021,Gabrielle,Gallentine,FR,Iron Station,NC,USA,Everest Gymnastics,AA
FLORIDA,2021,Sydney,Johnson-Scharpf,JR,Clermont,FL,USA,Brandy Johnson's Global Gymnastics,"VT,BB,FX"
FLORIDA,2021,Ellie,Lazzari,FR,Wheaton,IL,USA,Legacy Elite Gymnastics,AA
FLORIDA,2021,Michala,Magee,FR,Orlando,FL,USA,Orlando Metro,AA
FLORIDA,2021,Nya,Reed,JR,Landover,MD,USA,Capital Gymnastics NTC,AA
FLORIDA,2021,Payton,Richards,SO,Mokena,IL,USA,Aerials Gymnastics Club,AA
FLORIDA,2021,Savannah,Schoenherr,JR,Athens,GA,USA,Georgia Elite,AA
FLORIDA,2021,Megan,Skaggs,SR,Marietta,GA,USA,Gymnastics Academy of Atlanta,AA
FLORIDA,2021,Halley,Taylor,JR,Tampa,FL,USA,LaFleur’s Gymnastics Tampa,AA
FLORIDA,2021,Trinity,Thomas,JR,York,PA,USA,Prestige Gymnastics,AA
