COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
FLORIDA,2018,Sierra,Alexander,SO,Fort Lauderdale,FL,USA,West Broward Gymnastics Academy,"VT,FX"
FLORIDA,2018,Kennedy,Baker,SR,Dallas,TX,USA,Texas Dreams Club,AA
FLORIDA,2018,Alyssa,Baumann,FR,Dallas,TX,USA,WOGA,AA
FLORIDA,2018,Alicia,Boren,JR,Franklin Lakes,NJ,USA,North Stars Gymnastics Academy,AA
FLORIDA,2018,Maegan,Chant,SO,"Waterdown, Ontario",,,World Class Gymnastics,AA
FLORIDA,2018,Amanda,Cheney,JR,Orlando,FL,USA,Orlando Metro,"VT,BB"
FLORIDA,2018,Jazmyn,Foberg,FR,Bayville,NJ,USA,MG Elite,AA
FLORIDA,2018,Rachel,Gowey,SO,Urbandale,IA,USA,Chow’s Gymnastics,AA
FLORIDA,2018,Amelia,Hundley,SO,Hamilton,OH,USA,Cincinnati Gymnastics,AA
FLORIDA,2018,Francesca,Lawal,FR,Miami Beach,FL,USA,Elite Gymnastics Elite,AA
FLORIDA,2018,Grace,McLaughlin,SR,Allen,TX,USA,WOGA,"BB,FX"
FLORIDA,2018,Alex,McMurtry,SR,Midlothian,VA,USA,Richmond Olympiad,AA
FLORIDA,2018,Megan,Skaggs,FR,Marietta,GA,USA,Gymnastics Academy of Atlanta,AA
FLORIDA,2018,Rachel,Slocum,SR,Holly Springs,NC,USA,Sonshine Gymnastics,"VT,FX"
FLORIDA,2018,Nicole,Webb,FR,Morrisville,NC,USA,Sonshine Gymnastics,"UB,BB,FX"
