COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
UTAH,2023,Abby,Brenner,FIFTH_YR,Maple Grove,MN,USA,,
UTAH,2023,Kara,Eaker,SO,Grain Valley,MO,USA,,
UTAH,2023,Jaylene,Gilstrap,JR,McKinney,TX,USA,,
UTAH,2023,Jillian,Hoffman,SR,Murrieta,CA,USA,,
UTAH,2023,Cristal,Isa,FIFTH_YR,Henderson,NV,USA,,
UTAH,2023,Sarah,Krump,FR,Las Vegas,NV,USA,,
UTAH,2023,Grace,McCallum,SO,Isanti,MN,USA,,
UTAH,2023,Amelie,Morgan,SO,Bristol,,ENG,,
UTAH,2023,Maile,O'Keefe,SR,Las Vegas,NV,USA,,
UTAH,2023,Abby,Paulson,SR,Anoka,MN,USA,,
UTAH,2023,Jaedyn,Rucker,SR,Mesa,AZ,USA,,
UTAH,2023,Alani,Sabado,JR,Temecula,CA,USA,,
UTAH,2023,Makenna,Smith,FR,Albuquerque,NM,USA,,
UTAH,2023,Lucy,Stanhope,JR,Warrington,,ENG,,
UTAH,2023,Sage,Thompson,SO,Lehi,UT,USA,,
