COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
UTAH,2021,Alexia,Burch,SR,Sparks,NV,USA,,
UTAH,2021,Jaylene,Gilstrap,FR,McKinney,TX,USA,,
UTAH,2021,Cammy,Hall,JR,Gainesville,VA,USA,,
UTAH,2021,Jillian,Hoffman,SO,Murrieta,CA,USA,,
UTAH,2021,Cristal,Isa,JR,Henderson,NV,USA,,
UTAH,2021,Emilie,LeBlanc,SR,Holly Springs,NC,USA,,
UTAH,2021,Maile,O'Keefe,SO,Las Vegas,NV,USA,,
UTAH,2021,Abby,Paulson,SO,Anoka,MN,USA,,
UTAH,2021,Adrienne,Randall,JR,Corona,CA,USA,,
UTAH,2021,Jaedyn,Rucker,SO,Mesa,AZ,USA,,
UTAH,2021,Alani,Sabado,FR,Temecula,CA,USA,,
UTAH,2021,Sydney,Soloski,SR,"Calgary, Alberta",,CAN,,
UTAH,2021,Lucy,Stanhope,FR,Warrington,,ENG,,
