COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
UCLA,2021,Emma,Andres,SO,Rocklin,CA,USA,Byers Roseville Gymnastics,
UCLA,2021,Chae,Campbell,FR,Carrollton,TX,USA,Metroplex Gymnastics,
UCLA,2021,Nia,Dennis,SR,Columbus,OH,USA,Legacy Elite Gymnastics,
UCLA,2021,Frida,Esparza,FR,Pittsburg,CA,USA,Head Over Heels,
UCLA,2021,Norah,Flatley,JR,West Des Moines,IA,USA,Chow's Gymnastics,
UCLA,2021,Margzetta,Frazier,JR,Sicklerville,NJ,USA,Parkettes,
UCLA,2021,Paige,Hogan,SO,Simi Valley,CA,USA,Waller's GymJam Academy,
UCLA,2021,Savannah,Kooyman,SR,Laguna Hills,CA,USA,Precision Gymnastics,
UCLA,2021,Chloe,Lashbrooke,SO,Scottsdale,AZ,USA,Gold Medal Gymnastics,
UCLA,2021,Brooklyn,Moors,FR,"Cambridge, Ont.",,CAN,,
UCLA,2021,Kendal,Poston,SR,Foothill Ranch,CA,USA,Azarian Gymnastics,
UCLA,2021,Samantha,Sakti,JR,Arcadia,CA,USA,All Olympia Gymnastics Center,
UCLA,2021,Nicole,Shapiro,SR,Los Angeles,CA,USA,All Olympia Gymnastics Center,
UCLA,2021,Kalyany,Steele,SO,Colorado Springs,CO,USA,Colorado Aerials,
UCLA,2021,Sara,Taubman,JR,Fairfax,CA,USA,Head Over Heels,
UCLA,2021,Pauline,Tratz,SR,Karlsruhe,,DEU,Kunstturn Region Karlsruhe,
UCLA,2021,Sara,Ulias,FR,Thousand Oaks,CA,USA,Paramount Elite Gymnastics,
UCLA,2021,Lilia,Waller,SR,Santa Clarita,CA,USA,Waller's GymJam Academy,
UCLA,2021,Sekai,Wright,JR,Paramount,CA,USA,American Gymnastics Academy,
