COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
ALABAMA,2019,Abby,Armbrecht,SR,Mobile,AL,USA,,AA
ALABAMA,2019,Wynter,Childers,JR,Spearfish,SD,USA,,AA
ALABAMA,2019,Maddie,Desch,JR,Lenexa,KS,USA,,"VT,BB,FX"
ALABAMA,2019,Asia,DeWalt,FR,Spring,TX,USA,,AA
ALABAMA,2019,Kylie,Dickson,SO,Spanish Fort,AL,USA,,AA
ALABAMA,2019,Emily,Gaskins,FR,Coral Springs,FL,USA,,AA
ALABAMA,2019,Angelina,Giancroce,SR,Aiken,SC,USA,,AA
ALABAMA,2019,Jensie,Givens,FR,Newport Beach,CA,USA,,"UB,BB,FX"
ALABAMA,2019,Lexi,Graber,SO,Cape Coral,FL,USA,,AA
ALABAMA,2019,Ariana,Guerra,SR,League City,TX,USA,,"VT,UB,FX"
ALABAMA,2019,Griffin,James,FR,Virginia Beach,VA,USA,,AA
ALABAMA,2019,Bailie,Key,SO,Montgomery,TX,USA,,AA
ALABAMA,2019,Tia,Kiaku,SO,Apex,NC,USA,,AA
ALABAMA,2019,Alonza,Klopfer,SO,Boonton,NJ,USA,,AA
ALABAMA,2019,Shea,Mahoney,JR,Algonquin,IL,USA,,AA
ALABAMA,2019,Sania,Mitchell,FR,Tuscaloosa,AL,USA,,AA
ALABAMA,2019,Shallon,Olsen,FR,"Vancouver, British Columbia",,CAN,,AA
