COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
ALABAMA,2014,Katie,Bailey,FR,Kernersville,NC,USA,,AA
ALABAMA,2014,Lauren,Beers,SO,Warren Center,PA,USA,,AA
ALABAMA,2014,Kaitlyn,Clark,JR,Rancho Cucamonga,CA,USA,,AA
ALABAMA,2014,Sarah,DeMeo,SR,Overland Park,KS,USA,,AA
ALABAMA,2014,Hunter,Dennis,JR,Westampton,NJ,USA,,AA
ALABAMA,2014,Ria,Domier,SR,Davis,CA,USA,,"VT,UB,FX"
ALABAMA,2014,Lindsey,Fowler,SR,Birmingham,AL,USA,,AA
ALABAMA,2014,Lora,Frost,JR,Decatur,AL,USA,,AA
ALABAMA,2014,Kim,Jacob,SR,Raleigh,NC,USA,,AA
ALABAMA,2014,Amanda,Jetter,FR,Milford,OH,USA,,AA
ALABAMA,2014,Keely,McNeer,FR,Madison,MS,USA,,AA
ALABAMA,2014,Diandra,Milliner,SR,Wichita,KS,USA,,AA
ALABAMA,2014,Dominique,Pegg,FR,Sarnia,,CAN,,AA
ALABAMA,2014,Mary Lillian,Sanders,FR,Prattville,AL,USA,,AA
ALABAMA,2014,Aja,Sims,FR,Orlando,FL,USA,,AA
ALABAMA,2014,Carley,Sims,SO,Birmingham,AL,USA,,AA
ALABAMA,2014,Kayla,Williams,JR,Huntington,WV,USA,,AA
