COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ACADEMIC_YEAR,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,EVENT
ALABAMA,1991,Gina,Basile,JR,Whippany,NJ,USA,,
ALABAMA,1991,Dana,Dobransky,SO,Sterling Heights,MI,USA,,
ALABAMA,1991,Keri,Duley,FR,Upper Marlboro,MD,USA,,
ALABAMA,1991,Sheryl,Dundas,FR,Austin,TX,USA,,
ALABAMA,1991,Dee,Foster,SO,Huntsville,AL,USA,,
ALABAMA,1991,Katherine,Kelleher,JR,Cincinnati,OH,USA,,
ALABAMA,1991,Kim,Masters,SR,Blue Springs,MO,USA,,
ALABAMA,1991,Shea,McFall,JR,Huntsville,AL,USA,,
ALABAMA,1991,Tina,Rinker,SR,Apopka,FL,USA,,
ALABAMA,1991,Kara,Stilp,FR,Austin,TX,USA,,
ALABAMA,1991,Marti,Watson,FR,Chesterfield,VA,USA,,
