COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
GEORGIA,2018,Jasmine,Arnold,SR,Murfreesboro,TN,USA,,AA
GEORGIA,2018,Vivi,Babalis,SR,"Montreal, Quebec",,CAN,,"BB,FX"
GEORGIA,2018,Gracie,Cherrey,JR,Woodbury,MN,USA,,AA
GEORGIA,2018,Rachel,Dickson,SO,Canton,MI,USA,,AA
GEORGIA,2018,Ashley,Foss,FR,Towaco,NJ,USA,,
GEORGIA,2018,Lauren,Johnson,SR,Atlanta,GA,USA,,AA
GEORGIA,2018,Gigi,Marino,SR,Scottsdale,AZ,USA,,"VT,BB,FX"
GEORGIA,2018,Madison,McPherson,FR,Watkinsville,GA,USA,,"VT,FX"
GEORGIA,2018,Marissa,Oakley,FR,Huntersville,NC,USA,,
GEORGIA,2018,Jordyn,Pedersen,SO,"Burlington, Ontario",,CAN,,AA
GEORGIA,2018,Hayley,Sanders,SR,McKinney,TX,USA,,"UB,BB,FX"
GEORGIA,2018,Emily,Schild,FR,Huntersville,NC,USA,,
GEORGIA,2018,Sydney,Snead,JR,Raleigh,NC,USA,,AA
GEORGIA,2018,Natalie,Vaculik,SR,"Whitby, Ontario",,CAN,,AA
GEORGIA,2018,Sabrina,Vega,SO,Carmel,NY,USA,,AA
