COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
GEORGIA,2025,Nyla,Aquino,FR,Boston,MA,USA,,AA
GEORGIA,2025,Jaydah,Battle,SO,Hampton,VA,USA,,AA
GEORGIA,2025,Sadie Jane,Berry,FR,Mooresville,NC,USA,,"UB,BB,FX"
GEORGIA,2025,Csenge,Bácskay,JR,Budapest,,HUN,,AA
GEORGIA,2025,Alexis,Czarrunchick,FR,Howell,NJ,USA,,AA
GEORGIA,2025,Kara,Eaker,JR,Kansas City,MO,USA,,"BB,FX"
GEORGIA,2025,Sidney,Fitzgerald,JR,Evans,GA,USA,,"UB,BB,FX"
GEORGIA,2025,Brooke,Gleichowski,FR,Gainesville,FL,USA,,"UB,BB,FX"
GEORGIA,2025,Naya,Howard,JR,Chesapeake,VA,USA,,AA
GEORGIA,2025,Nicole,King,JR,Johns Creek,GA,USA,,"VT,FX"
GEORGIA,2025,Kelsey,Lee,SO,Bradenton,FL,USA,,AA
GEORGIA,2025,Emma,Mason,FR,Scott Depot,WV,USA,,"UB,BB,FX"
GEORGIA,2025,Zora,Morgan,SO,Atlanta,GA,USA,,"BB,FX"
GEORGIA,2025,Aberdeen,O'Driscoll,FR,Léglise,,BEL,,AA
GEORGIA,2025,Ja' Free,Scott,JR,Kansas City,MO,USA,,"VT,UB,BB"
GEORGIA,2025,Anaya,Smith,GR,Laurel,MD,USA,,VT
GEORGIA,2025,Lily,Smith,SO,Limerick,PA,USA,,AA
GEORGIA,2025,Holly,Snyder,SO,Annapolis,MD,USA,,AA
GEORGIA,2025,Harley,Tomlin,FR,Pittsburgh,PA,USA,,AA
GEORGIA,2025,Anya,Turner,SO,Highlands Ranch,CO,USA,,"BB,FX"
GEORGIA,2025,Ady,Wahl,SO,Zanesville,OH,USA,,AA
GEORGIA,2025,Eryn,Williams,JR,Knoxville,TN,USA,,"UB,FX"
