COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ACADEMIC_YEAR,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,EVENT
NORTHERNILLINOIS,2018,Amanda,Bartemio,SO,Plymouth,MN,USA,,
NORTHERNILLINOIS,2018,Emily,Basara,JR,Gurnee,IL,USA,,
NORTHERNILLINOIS,2018,Catherine,Biddle,FR,Grand Rapids,MI,USA,,
NORTHERNILLINOIS,2018,Ally,Ferber,JR,Woodbury,NY,USA,,
NORTHERNILLINOIS,2018,Lauren,Gomes,SO,Dix Hills,NY,USA,,
NORTHERNILLINOIS,2018,Cinny,Lamberti,SO,Grayslake,IL,USA,,
NORTHERNILLINOIS,2018,Mia,Lord,FR,Fishers,IN,USA,,
NORTHERNILLINOIS,2018,Anna,Martucci,JR,Clarkston,MI,USA,,
NORTHERNILLINOIS,2018,Nina,Martucci,SO,Clarkston,MI,USA,,
NORTHERNILLINOIS,2018,Paige,Nicholas,JR,Cleveland,OH,USA,,
NORTHERNILLINOIS,2018,Ashley,Potts,SR,Oakwood Hills,IL,USA,,
NORTHERNILLINOIS,2018,Katherine,Prentice,SR,Indianapolis,IN,USA,,
NORTHERNILLINOIS,2018,Aubrie,Purtell,SR,Huntley,IL,USA,,
NORTHERNILLINOIS,2018,Allison,Richardson,SO,Marysville,OH,USA,,
NORTHERNILLINOIS,2018,Zoie,Schroeder,FR,Champlin,MN,USA,,
NORTHERNILLINOIS,2018,Andie Van,Voorhis,SR,Columbus,OH,USA,,
NORTHERNILLINOIS,2018,Gabby,Welch,FR,Greenbrier,TN,USA,,
