COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
STANFORD,2006,Lauren,Elmore,SO,Bloomington,IN,USA,,
STANFORD,2006,Kelly,Fee,FR,St. Charles,IL,USA,,
STANFORD,2006,Natalie,Foley,SR,Englewood,CO,USA,,
STANFORD,2006,Stephanie,Gentry,SO,Plano,TX,USA,,
STANFORD,2006,Jessica,Louie,SR,Loomis,CA,USA,,
STANFORD,2006,Nicole,Ourada,FR,Germantown,WI,USA,,
STANFORD,2006,Alex,Pintchouk,SO,Mt. Laurel,NJ,USA,,
STANFORD,2006,Aimee,Precourt,SO,Pasadena,TX,USA,,
STANFORD,2006,Heather,Purnell,FR,"Metcalfe, Ontario",,CAN,,
STANFORD,2006,Stacy,Sprando,JR,Portland,OR,USA,,
STANFORD,2006,Glyn,Sweets,SR,Reston,VA,USA,,
STANFORD,2006,Liz,Tricase,SO,Itasca,IL,USA,,
STANFORD,2006,Tabitha,Yim,SO,Irvine,CA,USA,,
