COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
MICHIGAN,2018,Brianna,Brown,SR,Alexandria,VA,USA,,
MICHIGAN,2018,Lauren,Farley,FR,Dallas,TX,USA,,
MICHIGAN,2018,Lexi,Funk,SO,Aurora,IL,USA,,
MICHIGAN,2018,Sam,Javanbakht,FR,Chantilly,VA,USA,,
MICHIGAN,2018,Olivia,Karas,JR,Chicago,IL,USA,,
MICHIGAN,2018,Lauren,Marinez,SR,Orlando,FL,USA,,
MICHIGAN,2018,Emma,McLean,JR,Clarkston,MI,USA,,
MICHIGAN,2018,Maggie,O'Hara,SO,Lexington,SC,USA,,
MICHIGAN,2018,Maddy,Osman,SO,Orlando,FL,USA,,
MICHIGAN,2018,Sam,Roy,SO,Chesterfield,MI,USA,,
MICHIGAN,2018,Polina,Shchennikova,SO,Evergreen,CO,USA,,
MICHIGAN,2018,Syd,Townsend,FR,"Conestogo, Ontario",,CAN,,
MICHIGAN,2018,Paige,Zaziski,SR,Chesterfield,MI,USA,,
