COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
UCBERKELEY,2022,Maya,Bordas,SR,Austin,TX,USA,Capital,AA
UCBERKELEY,2022,Elise,Byun,SO,Los Altos,CA,USA,Airborne,AA
UCBERKELEY,2022,Ella,Cesario,FR,Glen Ellyn,IL,USA,Legacy Elite,AA
UCBERKELEY,2022,Milan,Clausi,SR,Salt Lake City,UT,USA,Olympus,AA
UCBERKELEY,2022,Nevaeh,DeSouza,JR,Fairfield,CA,USA,Dream XTreme,AA
UCBERKELEY,2022,Kyana,George,REDSHIRT_SR,MCKINNEY,TX,USA,Metroplex,AA
UCBERKELEY,2022,Blake,Gozashti,SO,Penngrove,CA,USA,Gymnastics Zone by Mastery of Sports,AA
UCBERKELEY,2022,Maya,Green,JR,San Jose,CA,USA,Airborne,AA
UCBERKELEY,2022,Talitha,Jones,SR,Los Angeles,CA,USA,Precision,AA
UCBERKELEY,2022,Jordan,Kane,FR,Lincoln,RI,USA,Aim High Academy,AA
UCBERKELEY,2022,Mya,Lauzon,FR,Kent,WA,USA,Metropolitan Gymnastics,AA
UCBERKELEY,2022,Andi,Li,SO,Aurora,IL,USA,Legacy Elite,AA
UCBERKELEY,2022,Gabby,Perea,SO,Geneva,IL,USA,Legacy Elite,AA
UCBERKELEY,2022,Grace,Quinn,SR,Dallas,TX,USA,Texas Dreams,AA
UCBERKELEY,2022,Natalie,Sadighi,JR,Laguna Niguel,CA,USA,Azarian,AA
UCBERKELEY,2022,Abbey,Scanlon,FR,Sterling,VA,USA,Legacy Elite,AA
UCBERKELEY,2022,Nina,Schank,REDSHIRT_SR,Oakland,CA,USA,Head Over Heels,AA
UCBERKELEY,2022,Abi,Solari,SR,Portishead,,ENG,The Academy of Gymnastics Portishead,AA
UCBERKELEY,2022,Emi,Watterson,REDSHIRT_SR,Brisbane,,AUS,Delta,AA
UCBERKELEY,2022,Maddie,Williams,FR,Vacaville,CA,USA,Dream Xtreme,AA


