COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ACADEMIC_YEAR,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,EVENT
SANJOSESTATE,2021,Natasha,Forrand,FR,Houston,TX,USA,AIM Athletics,AA
SANJOSESTATE,2021,Tia,Gin,JR,San Luis Obispo,CA,USA,Performance Athletics Gymnastics,AA
SANJOSESTATE,2021,Jasmine,Henley,JR,Santa Rosa,CA,USA,Redwood Empire Gymnastics,"VT,BB,FX"
SANJOSESTATE,2021,Cameron,Kelperis,SO,Long Beach,CA,USA,American Gymnastics Academy,AA
SANJOSESTATE,2021,Madison,Kirsch,FR,Scottsdale,AZ,USA,Arizona Sunrays,AA
SANJOSESTATE,2021,Jaudai,Lopes,FR,Fairfield,CA,USA,Dream Xtreme Gymnastics,AA
SANJOSESTATE,2021,Lauren,Macpherson,FR,Gilbert,AZ,USA,USA Illusions,AA
SANJOSESTATE,2021,Antonia,Marquez,JR,Albuquerque,NM,USA,Desert Lights Gymnastics,"VT,UB,FX"
SANJOSESTATE,2021,Jada,Mazury,SO,"Calgary, Alberta",,CAN,Pegasus,AA
SANJOSESTATE,2021,Makayla,McMahon,FR,Clovis,CA,USA,V-Force Elite Gymnastics,AA
SANJOSESTATE,2021,Julieta,Mendiola,FR,Dubin,CA,USA,Head Over Heels Athletic Arts,AA
SANJOSESTATE,2021,Emma,Milne,SO,"Barrie, Ontario",,CAN,Shenderey Gymnastics Institute,AA
SANJOSESTATE,2021,Carli,Orcutt,JR,Tucson,AZ,USA,Arizona Dynamics,AA
SANJOSESTATE,2021,Mercedez,Sanchez,GR,West Hills,CA,USA,Matrix Gymnastics,AA
SANJOSESTATE,2021,Alexa,Solomon,SO,Newbury Park,CA,USA,Matrix Gymnastics,AA
