COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
OKLAHOMA,2022,Jordan,Bowers,FR,Lincoln,NE,USA,,
OKLAHOMA,2022,Audrey,Davis,SO,Oakland,FL,USA,,
OKLAHOMA,2022,Jenna,Dunn,JR,Oklahoma City,OK,USA,,
OKLAHOMA,2022,Danae,Fletcher,FR,Philadelphia,PA,USA,,
OKLAHOMA,2022,Bell,Johnson,SO,Norman,OK,USA,,
OKLAHOMA,2022,Caitin,Kirkpatrick,FR,Norman,OK,USA,,
OKLAHOMA,2022,Emma,LaPinta,SR,Frisco,TX,USA,Kurt Thomas Gymnastics,
OKLAHOMA,2022,Katherine,LeVasseur,SO,San Antonio,TX,USA,,
OKLAHOMA,2022,Moorea,Linker,FR,Tampa,FL,USA,,
OKLAHOMA,2022,Audrey,Lynn,SO,Edmond,OK,USA,,
OKLAHOMA,2022,Sheridan,Ramsey,SO,Tulsa,OK,USA,,
OKLAHOMA,2022,Danielle,Sievers,FR,Gary,SD,USA,,
OKLAHOMA,2022,Ragan,Smith,JR,Lewisville,TX,USA,,
OKLAHOMA,2022,Madison,Snook,FR,Ottawa,IL,USA,,
OKLAHOMA,2022,Allie,Stern,SR,Charlotte,NC,USA,Perfect Balance Training Center,
OKLAHOMA,2022,Meilin,Sullivan,SO,Kansas City,MO,USA,,
OKLAHOMA,2022,Karrie,Thomas,SR,Coral Springs,FL,USA,,
OKLAHOMA,2022,Olivia,Trautman,SR,Champlin,MN,USA,Twin City Twisters,
OKLAHOMA,2022,Amy,Wier,FR,Wildwood,MO,USA,,
OKLAHOMA,2022,Carly,Woodard,SR,Overland Park,KS,USA,Fuzion Gymnastics,
