COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
ARKANSAS,2018,Sophia,Carter,FR,Blue Springs,MO,USA,Great American Gymnastics,
ARKANSAS,2018,Hailey,Garner,SO,Memphis,TN,USA,Gymstars Gymnastics,
ARKANSAS,2018,Makenzie,Anderson,JR,Elk River,MN,USA,Twin City Twisters Gym,
ARKANSAS,2018,Michaela,Burton,SO,Downers Grove,IL,USA,Legacy Elite Gymnastics,
ARKANSAS,2018,Kailey,Gillings,FR,Beach City,TX,USA,Stars Gymnastics,
ARKANSAS,2018,Sydney,Laird,FR,Kings Mountain,NC,USA,First In Flight Gymnasitcs,
ARKANSAS,2018,Mia,Bargiacchi,SR,Memphis,TN,USA,Memphis Point Gymnastics,
ARKANSAS,2018,Sydney,McGlone,JR,Dublin,OH,USA,Universal Gymnastics,
ARKANSAS,2018,Sarah,Shaffer,REDSHIRT_FR,Tyler,TX,USA,Texas East Gymnastics,
ARKANSAS,2018,Lakin,Legereit,FR,Liberty Hill,TX,USA,Acrotex Gymnastics Club,
ARKANSAS,2018,Kirby,Rathjen,SO,Houston,TX,USA,Stars Gymnastics,
ARKANSAS,2018,Braie,Speed,SR,San Antonio,TX,USA,Olympia Hills Gymnastics,
ARKANSAS,2018,Amanda,Wellick,SR,Wheaton,IL,USA,Legacy Elite Gymnastics,
ARKANSAS,2018,Ellie,Wylie,FR,Basking Ridge,NJ,USA,North Stars Gymnastics,
ARKANSAS,2018,Jessica,Yamzon,SO,Las Vegas,NV,USA,Gymcats Gymnastics,
