COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
UNCCHAPELHILL,2022,Drew,Aldridge,GR,Los Angeles,CA,USA,,"VT,UB,FX"
UNCCHAPELHILL,2022,Jenna,Cashman,FR,Belle Mead,NJ,USA,,"VT,BB,FX"
UNCCHAPELHILL,2022,Elizabeth,Culton,JR,Durham,NC,USA,,AA
UNCCHAPELHILL,2022,Lali,Dekanoidze,FR,Matthews,NC,USA,,AA
UNCCHAPELHILL,2022,Tina,Ghashghaei,JR,Apex,NC,USA,,"UB,BB"
UNCCHAPELHILL,2022,Kate,Greene,SO,Durham,NC,USA,,AA
UNCCHAPELHILL,2022,Bri,Greenlow,JR,Suwanne,GA,USA,,AA
UNCCHAPELHILL,2022,Julia,Knower,FR,Mandeville,LA,USA,,AA
UNCCHAPELHILL,2022,Allison,LaNasa,SO,Draper,UT,USA,,BB
UNCCHAPELHILL,2022,Julianna,Love,SR,San Diego,CA,USA,,BB
UNCCHAPELHILL,2022,Bella,Miller,FR,Coral Springs,FL,USA,,AA
UNCCHAPELHILL,2022,Hannah,Nam,JR,West Chester,OH,USA,,AA
UNCCHAPELHILL,2022,Isabelle,Schaefer,FR,Charlotte,NC,USA,,AA
UNCCHAPELHILL,2022,Jamie,Shearer,SO,Apex,NC,USA,,"VT,UB,BB"
UNCCHAPELHILL,2022,Cory,Shinohara,SO,Wilmington,MA,USA,,"VT,UB,FX"
UNCCHAPELHILL,2022,Sophie,Silverstein,JR,Longmont,CO,USA,,AA
UNCCHAPELHILL,2022,Jayati,Sridhar,FR,Morrisville,NC,USA,,AA
UNCCHAPELHILL,2022,Shailyn,St. Brice,SR,Mooresville,NC,USA,,"VT,FX"
UNCCHAPELHILL,2022,Emery,Summey,SR,High Point,NC,USA,,"VT,UB,BB"
UNCCHAPELHILL,2022,Hallie,Thompson,REDSHIRT_SO,Waxhaw,NC,USA,,AA
UNCCHAPELHILL,2022,Jay,Weil,JR,Davidson,NC,USA,,"VT,FX"
