COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ACADEMIC_YEAR,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,EVENT
UCDAVIS,2022,Keanna,Abraham,FR,Bakersfield,CA,USA,CCGI,
UCDAVIS,2022,Lauren,Chu,SR,Villa Park,CA,USA,South Coast Gymnastics,
UCDAVIS,2022,Logan,Clagg,JR,Visalia,CA,USA,CCGI,
UCDAVIS,2022,Cortney,Cunningham,SR,Hayward,CA,USA,Pacific West Gymnastics,
UCDAVIS,2022,Petra,Engstrom,JR,Encinitas,CA,USA,Coastal Gymnastics Academy,
UCDAVIS,2022,Isabella,Fitz-Gerald,SO,Calabasas,CA,USA,Matrix Gymnastics,
UCDAVIS,2022,Anna,Holtan,SO,Modesto,CA,USA,Champion Gymnastics Academy,
UCDAVIS,2022,Kyla,Kessler,SR,Fremont,CA,USA,Pacific West Gymnastics,
UCDAVIS,2022,Bella,King,FR,Chapel Hill,NC,USA,Bull City Gymnastics,
UCDAVIS,2022,Athena,Koehler,FR,Santa Rosa,CA,USA,Redwood Empire Gymnastics,
UCDAVIS,2022,Marisa,Laird,SO,Foster City,CA,USA,San Mateo Gymnastics,
UCDAVIS,2022,Gabby,Landess,SR,San Jose,CA,USA,Airborne Gymnastics,
UCDAVIS,2022,Kaitlyn,Lyle,SO,Morgan Hill,CA,USA,Airborne Gymnastics,
UCDAVIS,2022,Kaya,Madden,SO,Oakland,CA,USA,Head Over Heels,
UCDAVIS,2022,Thea,Michovsky,JR,Napa,CA,USA,Dream Xtreme,
UCDAVIS,2022,Valerie,Mostajo,FR,Vallejo,CA,USA,North Bay Athletic Association,
UCDAVIS,2022,Emma,Otsu,SO,Paso Robles,CA,USA,Airborne Gymnastics,
UCDAVIS,2022,Emily,Pires,FR,Carlsbad,CA,USA,SoCal Gymnastics Training Center,
UCDAVIS,2022,Megan,Ray,FR,Irvine,CA,USA,South Coast Gymnastics,
UCDAVIS,2022,Ava,Scafani,FR,Novato,CA,USA,North Bay Athletic Association,
UCDAVIS,2022,Rachel,Schuelke,JR,El Monte,CA,USA,Wildfire Gymnastics,
UCDAVIS,2022,Nandhini,Senthil,SO,Milpitas,CA,USA,Bay Aerials Gymnastics,
UCDAVIS,2022,Shannon,Sklow,SR,Rancho Palos Verdes,CA,USA,Azarian Training Center,
UCDAVIS,2022,Bella,Trejo,FR,Cupertino,CA,USA,Airborne Gymnastics,
