COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ACADEMIC_YEAR,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,EVENT
UCDAVIS,2019,Roxanna,Agah,SR,San Jose,CA,USA,Airborne Gymnastics,
UCDAVIS,2019,Liah,Bosworth,FR,Sunnyvale,CA,USA,San Mateo Gymnastics,
UCDAVIS,2019,Lauren,Chu,FR,Villa Park,CA,USA,South Coast Gymnastics,
UCDAVIS,2019,Cortney,Cunningham,FR,Hayward,CA,USA,Pacific West Gymnastics,
UCDAVIS,2019,Kelley,Hebert,SO,Dublin,CA,USA,Edge Gymnastics,
UCDAVIS,2019,Susanna,Iakounitcheva,SO,Sacramento,CA,USA,Technique Gymnastics,
UCDAVIS,2019,Alyssa,Ito,SO,Hacienda Heights,CA,USA,Winner's Gymnastics,
UCDAVIS,2019,Cammi,Johnson,SO,Los Gatos,CA,USA,West Valley Gymnastics,
UCDAVIS,2019,Kara,Jones,SR,Petaluma,CA,USA,Edge Gymnastics,
UCDAVIS,2019,Kyla,Kessler,SO,Fremont,CA,USA,Pacific West Gymnastics,
UCDAVIS,2019,Devon,Kiehne,FR,Plano,TX,USA,WOGA,
UCDAVIS,2019,Gabby,Landess,SO,San Jose,CA,USA,Airborne Gymnastics,
UCDAVIS,2019,Sarah,Liddle,SO,Modesto,CA,USA,Airborne Gymnastics,
UCDAVIS,2019,Shanae,Oishi,REDSHIRT_FR,Phoeniz,AZ,USA,Aspire Sports Center,
UCDAVIS,2019,Jamie,Panchak,SO,Los Gatos,CA,USA,Airborne Gymnastics,
UCDAVIS,2019,Shannon,Sklow,FR,Rancho Palos Verdes,CA,USA,Azarian Training Center,
UCDAVIS,2019,Aya,Suzuki,SR,San Francisco,CA,USA,San Mateo Gymnastics,
UCDAVIS,2019,Yasmine,Yektaparast,SR,Petaluma,CA,USA,Edge Gymnastics,
